NUM_00,NUM_01,NUM_02,NUM_03,NUM_04,NUM_05,NUM_06,NUM_07,NUM_08,NUM_09,NUM_10,NUM_11,NUM_12,NUM_13,NUM_14,NUM_15,NUM_16,NUM_17,NUM_18,NUM_19,NUM_20,NUM_21,NUM_22,NUM_23,NUM_24,NUM_25,NUM_26,NUM_27,NUM_28,NUM_29,NUM_30,NUM_31,NUM_32,NUM_33,NUM_34,NUM_35,CAT_00,target
1.0,0,0.0,1.0,0.2,0.0,0.0,1,1.0,1.0,1,0.0,10.44,3.5,127.89,0.01,11.0,0.29,7.11,36.54,1,0,0,5.0,5.0,1.0,0.0,0.0,2.0,0.14,7.0,3.0,8.0,3.0,7,0.0,1,False
1.0,0,0.0,1.0,0.25,0.0,0.0,1,1.0,1.0,1,0.0,17.59,11.57,2355.07,0.07,55.0,0.09,130.84,203.52,2,0,0,4.0,4.0,1.0,0.0,0.0,2.0,0.14,7.0,27.0,28.0,7.0,6,0.0,3,False
1.0,9,0.0,1.0,0.06,0.0,0.0,1,1.0,12.0,1,0.0,58.3,5.33,1658.19,0.1,64.0,0.19,92.12,310.91,17,1,22,15.0,16.0,1.0,0.0,0.0,13.0,0.02,56.0,28.0,36.0,21.0,8,60.53,0,False
1.0,2,0.0,1.0,0.2,0.0,0.0,1,1.0,3.0,1,0.0,15.38,4.57,321.48,0.02,18.0,0.22,17.86,70.32,0,0,0,5.0,5.0,1.0,0.0,0.0,4.0,0.17,6.0,8.0,10.0,7.0,8,0.0,0,False
3.0,1,4.0,2.0,0.22,2.0,2.0,2,1.0,7.0,1,0.0,16.96,6.75,772.53,0.04,28.0,0.15,42.92,114.45,1,0,0,9.0,9.0,0.5,1.0,2.0,7.0,0.18,11.0,12.0,16.0,8.0,9,0.0,3,False
3.0,0,4.0,2.0,0.29,2.0,2.0,1,0.5,7.0,1,0.0,13.74,10.63,1550.69,0.05,35.0,0.09,86.15,145.95,4,0,0,7.0,7.0,0.5,1.0,2.0,7.0,0.17,12.0,17.0,18.0,8.0,10,0.0,0,False
9.0,3,14.0,5.0,0.24,6.0,2.33,3,0.6,23.0,5,1.0,24.76,24.5,14864.15,0.2,114.0,0.04,825.79,606.7,1,0,0,21.0,21.0,1.0,4.0,7.0,20.0,0.22,23.0,49.0,65.0,20.0,20,0.0,2,False
37.0,7,72.0,19.0,0.38,36.0,2.0,12,0.63,88.0,11,0.56,48.52,36.22,63649.28,0.59,294.0,0.03,3536.07,1757.32,3,4,0,46.0,50.0,0.58,18.0,36.0,71.0,0.35,54.0,135.0,159.0,41.0,22,8.0,2,False
13.0,2,22.0,7.0,0.29,10.0,2.2,4,0.57,24.0,4,0.5,47.71,15.97,12167.64,0.25,135.0,0.06,675.98,761.92,16,4,11,20.0,24.0,0.57,6.0,11.0,19.0,0.13,52.0,62.0,73.0,33.0,17,42.86,0,True
1.0,2,0.0,1.0,0.25,0.0,0.0,1,1.0,3.0,1,0.0,17.27,2.5,107.96,0.01,13.0,0.4,6.0,43.19,4,0,0,4.0,4.0,1.0,0.0,0.0,4.0,0.11,9.0,5.0,8.0,5.0,5,0.0,1,True
1.0,3,0.0,1.0,0.17,0.0,0.0,1,1.0,5.0,1,0.0,25.0,1.8,81.0,0.02,15.0,0.56,4.5,45.0,1,0,0,6.0,6.0,1.0,0.0,0.0,6.0,0.13,8.0,6.0,9.0,5.0,3,0.0,0,False
3.0,0,4.0,2.0,0.33,2.0,2.0,1,0.5,6.0,1,0.0,16.82,8.33,1168.18,0.05,33.0,0.12,64.9,140.18,0,0,1,6.0,6.0,0.5,1.0,2.0,6.0,0.25,8.0,15.0,18.0,9.0,10,14.29,5,False
3.0,1,4.0,2.0,0.15,2.0,2.0,1,0.5,7.0,1,0.0,26.51,7.13,1345.7,0.06,43.0,0.14,74.76,188.87,1,0,0,13.0,13.0,0.5,1.0,2.0,7.0,0.13,15.0,19.0,24.0,12.0,9,0.0,2,False
3.0,0,4.0,2.0,0.29,2.0,2.0,1,0.5,7.0,1,0.0,11.76,11.33,1510.25,0.04,35.0,0.09,83.9,133.26,0,0,0,7.0,7.0,0.5,1.0,2.0,7.0,0.25,8.0,17.0,18.0,6.0,8,0.0,3,False
1.0,0,0.0,1.0,0.33,0.0,0.0,1,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,3.0,3.0,1.0,0.0,0.0,2.0,0.25,4.0,0.0,1.0,0.0,1,0.0,1,False
3.0,2,4.0,2.0,0.18,2.0,2.0,2,1.0,7.0,1,0.0,26.99,6.97,1309.86,0.06,40.0,0.14,72.77,188.02,8,1,0,10.0,11.0,0.5,1.0,2.0,7.0,0.1,20.0,19.0,21.0,15.0,11,9.09,4,False
3.0,1,4.0,2.0,0.14,2.0,2.0,2,1.0,9.0,1,0.0,48.3,17.5,14790.85,0.28,149.0,0.06,821.71,845.19,12,0,10,14.0,14.0,0.5,1.0,2.0,9.0,0.05,37.0,70.0,79.0,34.0,17,41.67,3,True
3.0,1,4.0,2.0,0.22,2.0,2.0,2,1.0,7.0,1,0.0,15.57,7.5,875.68,0.04,28.0,0.13,48.65,116.76,2,0,0,9.0,9.0,0.5,1.0,2.0,7.0,0.17,12.0,12.0,16.0,8.0,10,0.0,3,False
1.0,2,0.0,1.0,0.25,0.0,0.0,1,1.0,3.0,1,0.0,8.72,4.0,139.48,0.01,11.0,0.25,7.75,34.87,0,0,0,4.0,4.0,1.0,0.0,0.0,4.0,0.2,5.0,4.0,7.0,3.0,6,0.0,1,False
7.0,3,12.0,4.0,0.31,6.0,2.0,4,1.0,14.0,1,0.0,29.06,6.54,1242.24,0.06,42.0,0.15,69.01,189.99,9,3,6,10.0,13.0,0.25,3.0,6.0,12.0,0.14,29.0,17.0,25.0,13.0,10,47.37,0,False
5.0,2,8.0,3.0,0.23,4.0,2.0,3,1.0,11.0,1,0.0,23.44,7.33,1260.57,0.06,38.0,0.14,70.03,171.9,0,0,0,13.0,13.0,0.33,2.0,4.0,10.0,0.21,14.0,16.0,22.0,12.0,11,0.0,6,False
27.0,1,40.0,15.0,0.36,18.0,2.22,6,0.4,59.0,10,0.64,42.04,61.97,161468.35,0.87,428.0,0.02,8970.46,2605.43,12,3,2,39.0,42.0,0.67,11.0,20.0,46.0,0.26,57.0,157.0,271.0,38.0,30,11.36,3,False
3.0,1,4.0,2.0,0.67,2.0,2.0,2,1.0,6.0,1,0.0,11.23,14.0,2200.43,0.05,37.0,0.07,122.25,157.17,1,0,0,3.0,3.0,0.5,1.0,2.0,6.0,0.4,5.0,10.0,27.0,5.0,14,0.0,0,False
1.0,0,0.0,1.0,0.33,0.0,0.0,1,1.0,1.0,1,0.0,7.75,2.0,31.02,0.01,6.0,0.5,1.72,15.51,0,0,0,3.0,3.0,1.0,0.0,0.0,2.0,0.25,4.0,2.0,4.0,2.0,4,0.0,1,True
1.0,1,0.0,1.0,0.33,0.0,0.0,1,1.0,2.0,1,0.0,11.07,3.0,99.66,0.01,10.0,0.33,5.54,33.22,1,0,0,3.0,3.0,1.0,0.0,0.0,3.0,0.2,5.0,4.0,6.0,4.0,6,0.0,1,False
5.0,0,0.0,4.0,0.4,0.0,0.0,1,0.25,9.0,1,0.0,17.3,7.0,847.8,0.04,31.0,0.14,47.1,121.11,1,0,0,10.0,10.0,0.25,0.0,0.0,7.0,0.13,31.0,7.0,24.0,5.0,10,0.0,2,False
1.0,1,0.0,1.0,0.05,0.0,0.0,1,1.0,2.0,1,0.0,100.47,7.44,5568.01,0.25,137.0,0.13,309.33,747.94,4,0,0,20.0,20.0,1.0,0.0,0.0,3.0,0.04,25.0,67.0,70.0,36.0,8,0.0,0,True
3.0,0,4.0,2.0,0.22,2.0,2.0,1,0.5,5.0,1,0.0,17.71,14.0,3472.0,0.08,62.0,0.07,192.89,248.0,1,0,0,9.0,9.0,0.5,1.0,2.0,5.0,0.18,11.0,28.0,34.0,8.0,8,0.0,2,False
1.0,0,0.0,1.0,1.0,0.0,0.0,1,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0,0,0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,2,0.0,0,False
1.0,6,0.0,1.0,0.13,0.0,0.0,1,1.0,7.0,1,0.0,32.29,2.57,213.55,0.03,25.0,0.39,11.86,83.05,2,0,1,8.0,8.0,1.0,0.0,0.0,8.0,0.08,12.0,12.0,13.0,7.0,3,11.11,1,False
3.0,9,4.0,2.0,0.13,2.0,2.0,2,1.0,14.0,1,0.0,61.47,4.05,1009.6,0.08,53.0,0.25,56.09,249.12,12,2,18,13.0,15.0,0.5,1.0,2.0,14.0,0.04,46.0,22.0,31.0,19.0,7,60.61,1,True
5.0,1,8.0,3.0,0.09,4.0,2.0,2,0.67,13.0,1,0.0,47.6,13.5,8674.38,0.21,117.0,0.07,481.91,642.55,16,1,0,31.0,32.0,0.33,2.0,4.0,12.0,0.06,49.0,54.0,63.0,30.0,15,3.13,3,False
9.0,0,14.0,5.0,0.26,6.0,2.33,1,0.2,16.0,4,0.75,30.88,8.25,2102.02,0.08,53.0,0.12,116.78,254.79,3,1,9,18.0,19.0,0.8,4.0,7.0,13.0,0.16,32.0,22.0,31.0,16.0,12,35.71,4,False
69.0,2,118.0,35.0,0.29,50.0,2.36,4,0.11,123.0,3,0.06,126.88,26.71,90551.52,1.13,497.0,0.04,5030.64,3389.63,45,4,38,117.0,121.0,0.09,34.0,59.0,90.0,0.17,205.0,221.0,276.0,91.0,22,26.42,0,True
5.0,1,6.0,3.0,0.43,2.0,3.0,2,0.67,9.0,3,1.0,13.8,7.86,851.86,0.04,26.0,0.13,47.33,108.42,1,0,0,7.0,7.0,1.0,2.0,3.0,8.0,0.33,9.0,10.0,16.0,7.0,11,0.0,1,False
4.0,4,0.0,3.0,0.19,0.0,0.0,3,1.0,9.0,1,0.0,23.8,7.79,1445.09,0.06,41.0,0.13,80.28,185.47,0,2,0,14.0,16.0,0.33,0.0,0.0,8.0,0.18,17.0,17.0,24.0,12.0,11,12.5,1,False
3.0,0,6.0,2.0,0.29,2.0,3.0,1,0.5,5.0,1,0.0,18.62,6.5,786.59,0.04,28.0,0.15,43.7,121.01,0,0,0,7.0,7.0,0.5,2.0,3.0,5.0,0.25,8.0,13.0,15.0,10.0,10,0.0,1,False
3.0,4,4.0,2.0,0.08,2.0,2.0,1,0.5,15.0,1,0.0,53.7,16.1,13923.65,0.29,154.0,0.06,773.54,864.67,1,0,19,24.0,24.0,0.5,1.0,2.0,15.0,0.04,45.0,73.0,81.0,34.0,15,44.19,2,False
3.0,0,4.0,2.0,0.15,2.0,2.0,1,0.5,6.0,1,0.0,30.83,17.31,9235.67,0.18,111.0,0.06,513.09,533.62,3,1,1,12.0,13.0,0.5,1.0,2.0,6.0,0.11,18.0,30.0,81.0,13.0,15,14.29,1,False
7.0,0,12.0,4.0,0.01,6.0,2.0,1,0.25,19.0,1,0.0,1535.48,11.07,188118.17,5.67,1916.0,0.09,10451.01,16995.62,13,0,2,397.0,397.0,0.25,3.0,6.0,17.0,0.01,413.0,1129.0,787.0,459.0,9,0.5,0,False
1.0,4,0.0,1.0,0.11,0.0,0.0,1,1.0,5.0,1,0.0,26.79,4.67,583.43,0.04,32.0,0.21,32.4,125.02,7,2,0,7.0,9.0,1.0,0.0,0.0,6.0,0.06,17.0,14.0,18.0,9.0,6,22.22,1,True
1.0,2,0.0,1.0,0.14,0.0,0.0,1,1.0,3.0,1,0.0,16.5,8.0,1056.0,0.04,33.0,0.13,58.67,132.0,0,0,0,7.0,7.0,1.0,0.0,0.0,4.0,0.13,8.0,16.0,17.0,8.0,8,0.0,0,False
13.0,4,24.0,7.0,0.35,12.0,2.0,3,0.43,32.0,4,0.5,33.58,20.52,14141.06,0.23,127.0,0.05,785.61,689.14,1,0,0,20.0,20.0,0.57,6.0,12.0,27.0,0.32,22.0,57.0,70.0,25.0,18,0.0,2,False
1.0,1,0.0,1.0,0.08,0.0,0.0,1,1.0,2.0,1,0.0,19.23,9.78,1838.45,0.06,46.0,0.1,102.14,188.02,9,0,10,13.0,13.0,1.0,0.0,0.0,3.0,0.03,33.0,22.0,24.0,9.0,8,43.48,1,False
5.0,0,8.0,3.0,0.6,4.0,2.0,1,0.33,11.0,1,0.0,13.29,10.29,1406.48,0.05,35.0,0.1,78.14,136.74,3,0,0,5.0,5.0,0.33,2.0,4.0,10.0,0.33,9.0,18.0,17.0,7.0,8,0.0,2,False
1.0,1,0.0,1.0,0.06,0.0,0.0,1,1.0,2.0,1,0.0,43.17,16.21,11361.49,0.23,149.0,0.06,631.19,700.37,0,0,0,16.0,16.0,1.0,0.0,0.0,3.0,0.06,17.0,73.0,76.0,18.0,8,0.0,2,False
5.0,1,8.0,3.0,0.38,4.0,2.0,3,1.0,15.0,1,0.0,17.84,12.0,2568.63,0.07,48.0,0.08,142.7,214.05,0,0,0,8.0,8.0,0.33,2.0,4.0,14.0,0.33,9.0,24.0,24.0,11.0,11,0.0,0,False
1.0,0,0.0,1.0,0.2,0.0,0.0,1,1.0,1.0,1,0.0,14.28,5.33,406.12,0.03,20.0,0.19,22.56,76.15,1,0,0,5.0,5.0,1.0,0.0,0.0,2.0,0.14,7.0,8.0,12.0,6.0,8,0.0,2,False
7.0,3,10.0,4.0,0.36,4.0,2.5,2,0.5,14.0,3,0.67,24.61,12.71,3973.8,0.1,62.0,0.08,220.77,312.75,1,0,0,11.0,11.0,0.75,3.0,5.0,12.0,0.31,13.0,27.0,35.0,17.0,16,0.0,1,False
15.0,4,26.0,8.0,0.13,12.0,2.17,7,0.88,37.0,4,0.43,75.27,22.24,37216.01,0.56,274.0,0.04,2067.56,1673.74,24,7,14,54.0,61.0,0.5,7.0,13.0,31.0,0.08,100.0,126.0,148.0,51.0,18,28.0,0,False
7.0,2,12.0,4.0,0.5,6.0,2.0,3,0.75,14.0,3,0.67,14.4,10.0,1440.0,0.05,36.0,0.1,80.0,144.0,1,0,0,8.0,8.0,0.75,3.0,6.0,12.0,0.4,10.0,12.0,24.0,6.0,10,0.0,1,False
43.0,22,82.0,22.0,0.29,40.0,2.05,21,0.95,118.0,12,0.52,98.77,30.8,93697.55,1.01,442.0,0.03,5205.42,3042.13,4,4,1,73.0,77.0,0.55,21.0,41.0,98.0,0.27,83.0,198.0,244.0,90.0,28,6.41,1,False
1.0,8,0.0,1.0,0.09,0.0,0.0,1,1.0,9.0,1,0.0,45.21,6.79,2087.1,0.1,67.0,0.15,115.95,307.19,7,0,6,11.0,11.0,1.0,0.0,0.0,10.0,0.04,25.0,33.0,34.0,17.0,7,35.29,3,False
5.0,1,8.0,3.0,0.6,4.0,2.0,2,0.67,11.0,1,0.0,4.54,15.0,1021.71,0.02,19.0,0.07,56.76,68.11,0,0,0,5.0,5.0,0.33,2.0,4.0,10.0,0.5,6.0,6.0,13.0,2.0,10,0.0,1,False
1.0,2,0.0,1.0,0.33,0.0,0.0,1,1.0,3.0,1,0.0,20.76,2.5,129.72,0.02,15.0,0.4,7.21,51.89,4,0,3,3.0,3.0,1.0,0.0,0.0,4.0,0.09,11.0,6.0,9.0,6.0,5,50.0,0,False
9.0,0,16.0,5.0,0.22,8.0,2.0,1,0.2,18.0,5,1.0,28.71,23.33,15633.33,0.22,134.0,0.04,868.52,670.0,13,0,5,23.0,23.0,1.0,4.0,8.0,15.0,0.12,42.0,60.0,74.0,18.0,14,17.86,0,False
3.0,0,4.0,2.0,1.0,2.0,2.0,1,0.5,6.0,1,0.0,9.51,4.0,152.16,0.01,12.0,0.25,8.45,38.04,0,0,0,0.0,0.0,0.5,1.0,2.0,6.0,2.0,1.0,4.0,8.0,3.0,6,0.0,1,False
1.0,2,0.0,1.0,0.25,0.0,0.0,1,1.0,3.0,1,0.0,21.05,6.13,789.68,0.04,33.0,0.16,43.87,128.93,2,0,0,4.0,4.0,1.0,0.0,0.0,4.0,0.14,7.0,14.0,19.0,8.0,7,0.0,1,False
9.0,2,16.0,5.0,0.25,8.0,2.0,4,0.8,17.0,1,0.0,20.51,12.8,3360.93,0.09,53.0,0.08,186.72,262.57,5,1,19,19.0,20.0,0.2,4.0,8.0,14.0,0.11,45.0,24.0,29.0,15.0,16,51.28,0,False
1.0,0,0.0,1.0,0.33,0.0,0.0,1,1.0,1.0,1,0.0,7.74,1.5,17.41,0.0,5.0,0.67,0.97,11.61,0,0,0,3.0,3.0,1.0,0.0,0.0,2.0,0.25,4.0,2.0,3.0,2.0,3,0.0,0,False
3.0,8,4.0,2.0,0.06,2.0,2.0,2,1.0,14.0,1,0.0,74.64,13.81,14241.04,0.34,180.0,0.07,791.17,1031.03,60,8,34,23.0,31.0,0.5,1.0,2.0,14.0,0.02,126.0,85.0,95.0,40.0,13,64.62,0,True
31.0,4,56.0,16.0,0.46,26.0,2.15,6,0.38,68.0,11,0.67,33.74,35.21,41834.57,0.4,198.0,0.03,2324.14,1188.0,7,7,12,28.0,35.0,0.69,15.0,28.0,54.0,0.29,55.0,85.0,113.0,35.0,29,40.43,0,False
3.0,1,4.0,2.0,0.5,2.0,2.0,2,1.0,6.0,1,0.0,12.17,8.4,858.37,0.03,25.0,0.12,47.69,102.19,0,0,0,4.0,4.0,0.5,1.0,2.0,6.0,0.4,5.0,7.0,18.0,5.0,12,0.0,1,False
9.0,4,16.0,5.0,0.38,8.0,2.0,2,0.4,21.0,1,0.0,39.26,6.75,1788.56,0.09,54.0,0.15,99.36,264.97,11,0,1,13.0,13.0,0.2,4.0,8.0,18.0,0.19,26.0,27.0,27.0,20.0,10,7.14,1,False
14.0,9,18.0,8.0,0.16,8.0,2.25,4,0.5,33.0,3,0.29,51.88,14.58,11021.37,0.25,127.0,0.07,612.3,756.18,18,2,19,48.0,50.0,0.38,5.0,9.0,27.0,0.09,88.0,53.0,74.0,40.0,22,30.43,0,False
11.0,4,12.0,6.0,0.29,4.0,3.0,4,0.67,20.0,5,0.8,28.9,10.82,3385.09,0.1,62.0,0.09,188.06,312.75,12,2,3,19.0,21.0,0.83,4.0,6.0,16.0,0.09,64.0,23.0,39.0,17.0,16,20.83,0,False
22.0,9,8.0,17.0,0.24,2.0,4.0,12,0.71,48.0,4,0.19,55.44,24.38,32939.44,0.45,215.0,0.04,1829.97,1351.36,24,3,2,68.0,71.0,0.24,3.0,4.0,33.0,0.17,98.0,78.0,137.0,48.0,30,6.85,0,False
5.0,1,8.0,3.0,0.6,4.0,2.0,2,0.67,11.0,1,0.0,4.54,15.0,1021.71,0.02,19.0,0.07,56.76,68.11,0,0,0,5.0,5.0,0.33,2.0,4.0,10.0,0.5,6.0,6.0,13.0,2.0,10,0.0,1,False
5.0,1,8.0,3.0,0.33,4.0,2.0,2,0.67,9.0,1,0.0,13.27,11.25,1679.37,0.05,33.0,0.09,93.3,149.28,3,0,0,9.0,9.0,0.33,2.0,4.0,8.0,0.23,13.0,12.0,21.0,8.0,15,0.0,1,False
11.0,0,14.0,6.0,0.2,4.0,3.5,1,0.17,16.0,4,0.6,36.79,15.58,8933.27,0.19,107.0,0.06,496.29,573.26,2,7,6,23.0,30.0,0.67,5.0,8.0,12.0,0.15,39.0,44.0,63.0,24.0,17,36.11,7,False
1.0,0,0.0,1.0,1.0,0.0,0.0,1,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0,0,0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,2,0.0,0,False
5.0,2,8.0,3.0,0.5,4.0,2.0,2,0.67,11.0,1,0.0,17.3,4.2,305.12,0.02,21.0,0.24,16.95,72.65,1,0,0,6.0,6.0,0.33,2.0,4.0,10.0,0.38,8.0,7.0,14.0,5.0,6,0.0,1,False
19.0,9,36.0,10.0,0.13,18.0,2.0,8,0.8,71.0,1,0.0,79.49,32.46,83754.62,0.86,407.0,0.03,4653.03,2580.32,16,1,15,74.0,75.0,0.1,9.0,18.0,63.0,0.09,107.0,198.0,209.0,61.0,20,17.78,2,False
5.0,0,8.0,3.0,0.23,4.0,2.0,1,0.33,12.0,1,0.0,16.82,11.11,2076.76,0.06,44.0,0.09,115.38,186.91,4,0,6,13.0,13.0,0.33,2.0,4.0,11.0,0.13,24.0,20.0,24.0,9.0,10,31.58,0,False
7.0,3,10.0,4.0,0.2,4.0,2.5,2,0.5,14.0,3,0.67,40.48,11.25,5123.16,0.15,85.0,0.09,284.62,455.39,28,4,14,16.0,20.0,0.75,3.0,5.0,12.0,0.05,78.0,39.0,46.0,26.0,15,52.94,0,True
11.0,12,20.0,6.0,0.1,10.0,2.0,4,0.67,34.0,1,0.0,182.36,5.4,5311.46,0.33,159.0,0.19,295.08,984.18,14,0,50,58.0,58.0,0.17,5.0,10.0,30.0,0.04,142.0,68.0,91.0,63.0,10,46.3,1,False
41.0,8,48.0,28.0,0.27,24.0,2.0,13,0.46,94.0,14,0.48,40.18,114.52,526977.11,1.53,676.0,0.01,29276.51,4601.77,1,4,1,99.0,103.0,0.5,12.0,24.0,68.0,0.26,106.0,284.0,392.0,62.0,50,4.81,3,False
5.0,2,6.0,3.0,0.3,2.0,3.0,2,0.67,10.0,3,1.0,14.12,10.89,1674.72,0.05,34.0,0.09,93.04,153.8,1,0,0,10.0,10.0,1.0,2.0,3.0,9.0,0.25,12.0,14.0,20.0,9.0,14,0.0,2,False
5.0,2,8.0,3.0,0.19,4.0,2.0,2,0.67,11.0,1,0.0,40.79,8.29,2800.36,0.11,67.0,0.12,155.58,337.97,5,2,0,14.0,16.0,0.33,2.0,4.0,10.0,0.14,22.0,29.0,38.0,21.0,12,12.5,2,False
12.0,9,12.0,7.0,0.22,6.0,2.0,6,0.86,30.0,1,0.0,42.74,11.03,5204.26,0.16,84.0,0.09,289.13,471.64,22,6,33,26.0,32.0,0.14,3.0,6.0,25.0,0.08,88.0,32.0,52.0,29.0,20,60.0,0,False
11.0,4,20.0,6.0,0.33,10.0,2.0,5,0.83,26.0,3,0.4,36.89,9.89,3605.18,0.12,70.0,0.1,200.29,364.66,2,1,0,17.0,18.0,0.5,5.0,10.0,22.0,0.29,21.0,29.0,41.0,22.0,15,5.56,2,False
1.0,0,0.0,1.0,0.5,0.0,0.0,1,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,5,2.0,2.0,1.0,0.0,0.0,2.0,0.13,8.0,0.0,1.0,0.0,1,71.43,0,False
7.0,3,10.0,4.0,0.2,4.0,2.5,2,0.5,14.0,3,0.67,40.48,11.25,5123.16,0.15,85.0,0.09,284.62,455.39,28,4,14,16.0,20.0,0.75,3.0,5.0,12.0,0.05,78.0,39.0,46.0,26.0,15,52.94,0,True
5.0,1,8.0,3.0,0.27,4.0,2.0,2,0.67,11.0,1,0.0,22.64,5.73,742.59,0.04,30.0,0.17,41.25,129.66,4,0,0,11.0,11.0,0.33,2.0,4.0,10.0,0.19,16.0,14.0,16.0,11.0,9,0.0,0,False
13.0,2,26.0,7.0,0.23,12.0,2.17,4,0.57,27.0,1,0.0,41.68,16.84,11818.06,0.23,125.0,0.06,656.56,701.84,7,3,6,28.0,31.0,0.14,7.0,13.0,22.0,0.16,45.0,58.0,67.0,31.0,18,24.32,4,True
6.0,3,0.0,5.0,0.19,0.0,0.0,4,0.8,14.0,1,0.0,35.57,19.77,13905.69,0.23,135.0,0.05,772.54,703.28,18,1,15,25.0,26.0,0.2,0.0,0.0,11.0,0.08,60.0,58.0,77.0,22.0,15,39.02,1,True
7.0,2,12.0,4.0,0.15,6.0,2.0,2,0.5,15.0,1,0.0,55.45,9.21,4707.63,0.17,96.0,0.11,261.52,510.91,11,0,7,27.0,27.0,0.25,3.0,6.0,13.0,0.09,46.0,43.0,53.0,28.0,12,20.59,1,False
13.0,5,24.0,7.0,0.26,12.0,2.0,5,0.71,31.0,1,0.0,53.3,10.61,6003.3,0.19,103.0,0.09,333.52,565.66,21,8,23,19.0,27.0,0.14,6.0,12.0,26.0,0.1,72.0,47.0,56.0,31.0,14,62.0,0,False
3.0,1,4.0,2.0,0.18,2.0,2.0,2,1.0,6.0,1,0.0,21.78,5.85,745.51,0.04,30.0,0.17,41.42,127.44,0,0,0,11.0,11.0,0.5,1.0,2.0,6.0,0.17,12.0,13.0,17.0,10.0,9,0.0,1,False
5.0,2,8.0,3.0,0.23,4.0,2.0,3,1.0,12.0,1,0.0,19.11,10.5,2107.08,0.07,45.0,0.1,117.06,200.67,1,0,1,13.0,13.0,0.33,2.0,4.0,11.0,0.19,16.0,21.0,24.0,11.0,11,7.14,1,False
3.0,2,4.0,2.0,0.14,2.0,2.0,2,1.0,9.0,1,0.0,25.22,9.21,2138.11,0.08,50.0,0.11,118.78,232.19,5,0,0,14.0,14.0,0.5,1.0,2.0,9.0,0.1,20.0,17.0,33.0,12.0,13,0.0,2,False
15.0,1,20.0,9.0,0.27,10.0,2.0,4,0.44,35.0,4,0.38,32.72,37.94,47122.94,0.41,207.0,0.03,2617.94,1242.0,1,5,1,28.0,33.0,0.44,5.0,10.0,28.0,0.25,36.0,86.0,121.0,34.0,30,17.65,3,False
1.0,3,0.0,1.0,0.17,0.0,0.0,1,1.0,4.0,1,0.0,24.61,3.33,273.48,0.03,21.0,0.3,15.19,82.04,0,0,0,6.0,6.0,1.0,0.0,0.0,5.0,0.14,7.0,10.0,11.0,9.0,6,0.0,1,False
7.0,5,12.0,4.0,0.09,6.0,2.0,2,0.5,25.0,1,0.0,77.69,36.83,105400.45,0.95,458.0,0.03,5855.58,2861.55,35,4,57,42.0,46.0,0.25,3.0,6.0,23.0,0.03,139.0,221.0,237.0,57.0,19,59.22,1,True
7.0,1,10.0,4.0,0.44,4.0,2.5,2,0.5,13.0,3,0.67,12.65,16.67,3515.14,0.07,46.0,0.06,195.29,210.91,1,0,0,9.0,9.0,0.75,3.0,5.0,11.0,0.36,11.0,20.0,26.0,9.0,15,0.0,1,False
3.0,0,4.0,2.0,0.5,2.0,2.0,1,0.5,6.0,1,0.0,11.42,7.33,614.25,0.03,22.0,0.14,34.13,83.76,3,0,0,4.0,4.0,0.5,1.0,2.0,6.0,0.25,8.0,11.0,11.0,6.0,8,0.0,2,False
3.0,0,4.0,2.0,0.33,2.0,2.0,1,0.5,6.0,1,0.0,21.28,15.27,4964.7,0.11,70.0,0.07,275.82,325.07,1,0,0,6.0,6.0,0.5,1.0,2.0,6.0,0.25,8.0,24.0,46.0,11.0,14,0.0,2,False
11.0,4,20.0,6.0,0.23,10.0,2.0,3,0.5,26.0,1,0.0,41.87,14.17,8403.03,0.2,110.0,0.07,466.83,593.15,14,3,0,23.0,26.0,0.17,5.0,10.0,22.0,0.15,41.0,51.0,59.0,27.0,15,11.54,1,False
3.0,2,4.0,2.0,0.25,2.0,2.0,2,1.0,7.0,1,0.0,18.53,9.0,1501.17,0.06,40.0,0.11,83.4,166.8,2,0,0,8.0,8.0,0.5,1.0,2.0,7.0,0.18,11.0,18.0,22.0,9.0,9,0.0,1,False
5.0,3,8.0,3.0,0.27,4.0,2.0,3,1.0,11.0,1,0.0,44.41,4.71,983.4,0.07,45.0,0.21,54.63,208.97,9,2,0,9.0,11.0,0.33,2.0,4.0,10.0,0.14,21.0,20.0,25.0,17.0,8,18.18,3,False
9.0,4,16.0,5.0,0.16,8.0,2.0,3,0.6,24.0,1,0.0,68.9,9.76,6567.21,0.22,118.0,0.1,364.84,672.65,24,7,25,24.0,31.0,0.2,4.0,8.0,21.0,0.06,81.0,53.0,65.0,38.0,14,57.14,0,False
9.0,4,16.0,5.0,0.1,8.0,2.0,3,0.6,21.0,1,0.0,55.62,43.56,105522.12,0.81,377.0,0.02,5862.34,2422.7,13,1,1,47.0,48.0,0.2,4.0,8.0,18.0,0.08,63.0,147.0,230.0,54.0,32,4.08,2,False
