NUM_00,NUM_01,NUM_02,NUM_03,NUM_04,NUM_05,NUM_06,NUM_07,NUM_08,NUM_09,NUM_10,NUM_11,NUM_12,NUM_13,NUM_14,NUM_15,NUM_16,CAT_00,CAT_01,CAT_02,target
123,3,0,3935.0,24,85,35.17,206.9,78,20.8,244.7,2,2.08,7.7,136,9.97,221.5,415,0,0,0
126,2,27,3989.0,12,78,31.65,186.2,83,16.12,189.6,3,2.59,9.6,139,3.44,76.5,408,0,1,0
104,4,23,3104.0,45,136,47.63,280.2,92,18.74,220.5,3,3.59,13.3,102,6.16,136.9,415,0,1,0
45,0,22,2643.0,17,84,33.42,196.6,92,26.62,313.2,3,3.21,11.9,108,7.35,163.3,415,0,1,0
93,0,0,1734.0,20,109,53.04,312.0,100,11.0,129.4,2,2.84,10.5,74,9.79,217.6,408,1,0,1
63,1,36,4364.0,35,110,33.83,199.0,111,24.76,291.3,6,2.97,11.0,92,8.89,197.6,415,1,1,0
100,3,0,1295.0,36,96,34.53,203.1,126,18.45,217.0,2,3.65,13.5,122,8.14,180.9,415,0,0,0
53,0,0,14.0,33,97,28.7,168.8,87,18.73,220.3,2,2.94,10.9,113,6.94,154.3,415,0,0,0
92,1,0,1694.0,13,140,29.43,173.1,105,20.43,240.3,5,2.43,9.0,117,10.49,233.2,415,1,0,0
139,5,0,2453.0,23,106,22.85,134.4,98,17.96,211.3,2,2.75,10.2,125,8.71,193.6,510,0,0,1
110,2,40,1585.0,41,103,34.44,202.6,128,10.1,118.8,9,2.43,9.0,98,10.57,234.9,408,0,1,0
110,3,0,2037.0,14,117,12.67,74.5,98,17.07,200.8,7,2.65,9.8,101,8.65,192.2,408,0,0,0
215,0,0,3464.0,50,148,14.21,83.6,91,10.28,120.9,9,2.89,10.7,110,10.2,226.6,510,0,0,0
73,1,0,1506.0,1,86,32.67,192.2,116,14.33,168.6,6,2.54,9.4,87,6.29,139.8,415,0,0,0
138,0,0,3819.0,31,89,37.43,220.2,125,7.51,88.3,5,3.48,12.9,79,8.79,195.3,510,0,0,0
137,2,0,557.0,33,95,22.97,135.1,102,11.4,134.1,2,3.32,12.3,81,10.04,223.1,415,1,0,1
36,1,0,4124.0,15,77,43.08,253.4,151,15.5,182.4,2,2.27,8.4,103,12.41,275.8,415,0,0,0
85,3,0,474.0,49,81,38.25,225.0,63,15.04,176.9,2,1.92,7.1,110,8.74,194.3,408,0,0,0
108,0,0,402.0,45,99,33.75,198.5,60,22.76,267.8,3,2.54,9.4,75,15.97,354.9,408,0,0,1
22,0,0,188.0,40,107,18.75,110.3,93,14.15,166.5,5,2.57,9.5,96,9.1,202.3,408,0,0,0
107,0,37,3031.0,39,102,10.2,60.0,80,8.69,102.2,3,3.0,11.1,106,11.78,261.8,415,0,1,0
51,0,0,1069.0,15,94,36.52,214.8,58,12.72,149.7,5,2.75,10.2,66,12.75,283.4,510,0,0,0
94,4,0,1441.0,3,85,30.91,181.8,98,17.2,202.4,2,2.48,9.2,97,11.07,245.9,408,0,0,0
119,2,23,1128.0,32,114,26.18,154.0,137,23.63,278.0,4,3.19,11.8,112,10.28,228.4,510,0,1,0
33,4,29,2737.0,37,99,26.76,157.4,80,10.02,117.9,11,3.75,13.9,79,12.56,279.2,415,0,1,1
106,4,0,1969.0,31,91,35.34,207.9,109,14.62,172.0,7,3.89,14.4,143,8.63,191.8,415,0,0,0
82,3,0,955.0,25,90,35.19,207.0,83,19.8,232.9,8,2.46,9.1,108,7.76,172.4,408,0,0,0
86,0,41,1134.0,22,101,20.23,119.0,134,19.55,230.0,3,2.57,9.5,58,10.66,236.9,510,0,1,0
97,0,0,4414.0,43,117,24.43,143.7,82,23.21,273.0,3,2.94,10.9,81,8.02,178.3,415,1,0,0
106,4,32,2995.0,9,126,28.2,165.9,93,18.4,216.5,8,3.81,14.1,86,7.79,173.1,408,0,1,0
108,1,0,2594.0,7,122,23.56,138.6,117,14.65,172.3,3,2.65,9.8,92,10.42,231.6,510,0,0,0
114,1,0,763.0,43,118,14.4,84.7,86,21.24,249.9,8,3.92,14.5,95,8.7,193.4,415,0,0,0
92,1,0,3065.0,16,111,10.64,62.6,126,15.35,180.6,2,2.81,10.4,80,9.98,221.7,408,1,0,1
59,1,0,4516.0,44,79,26.38,155.2,123,20.0,235.3,4,2.35,8.7,80,7.62,169.4,510,0,0,0
24,1,25,3597.0,23,110,28.03,164.9,105,17.79,209.3,9,1.81,6.7,55,10.4,231.2,510,0,1,0
151,1,0,348.0,14,88,22.87,134.5,112,12.16,143.1,1,4.16,15.4,61,10.08,223.9,408,0,0,0
117,1,0,671.0,32,103,24.36,143.3,108,17.96,211.3,3,3.11,11.5,96,8.33,185.2,415,0,0,0
78,1,0,2604.0,40,110,28.61,168.3,73,18.8,221.2,1,3.38,12.5,136,10.85,241.0,510,0,0,0
155,2,0,4738.0,27,55,44.61,262.4,113,16.54,194.6,6,2.24,8.3,85,6.59,146.5,408,0,0,0
114,1,30,4763.0,49,79,35.05,206.2,91,22.1,260.0,6,3.08,11.4,83,13.12,291.6,510,0,1,0
114,4,28,4465.0,39,94,38.39,225.8,117,16.41,193.0,9,2.27,8.4,100,10.46,232.4,510,0,1,0
119,3,0,4888.0,30,89,23.51,138.3,78,14.49,170.5,6,3.65,13.5,98,11.88,263.9,408,0,0,0
64,0,48,3208.0,24,104,16.05,94.4,101,11.58,136.2,4,1.22,4.5,89,6.63,147.4,510,0,1,0
118,2,0,863.0,19,123,27.2,160.0,96,14.91,175.4,3,2.67,9.9,99,8.32,184.8,408,1,0,0
101,0,0,4361.0,38,105,35.12,206.6,117,19.12,224.9,3,3.94,14.6,100,11.25,249.9,415,0,0,0
117,1,0,901.0,36,121,22.9,134.7,83,15.3,180.0,3,2.08,7.7,104,9.04,200.9,415,0,0,0
49,3,28,196.0,1,78,36.45,214.4,100,19.99,235.2,13,2.16,8.0,107,9.28,206.2,415,0,1,0
139,3,0,543.0,50,104,32.78,192.8,96,19.92,234.4,3,3.51,13.0,101,9.14,203.2,415,0,0,0
92,1,28,662.0,38,90,25.69,151.1,79,16.56,194.8,3,2.7,10.0,114,10.76,239.2,408,0,1,0
83,3,0,2186.0,47,103,37.64,221.4,103,19.7,231.8,5,2.65,9.8,100,5.51,122.5,415,0,0,0
148,0,0,4672.0,11,88,37.21,218.9,85,17.68,208.0,4,3.0,11.1,99,9.15,203.3,510,1,0,0
144,2,48,628.0,41,96,32.27,189.8,67,10.49,123.4,2,1.76,6.5,106,9.64,214.2,408,0,1,1
131,2,25,1799.0,1,85,32.76,192.7,105,19.2,225.9,6,2.94,10.9,59,11.44,254.2,415,0,1,0
146,3,0,1483.0,46,135,34.75,204.4,90,18.62,219.1,6,2.84,10.5,114,10.02,222.7,510,1,0,0
143,2,0,3143.0,26,97,29.29,172.3,108,14.79,174.0,4,3.51,13.0,119,8.47,188.2,415,0,0,0
81,2,0,2176.0,23,93,33.73,198.4,108,17.93,210.9,6,2.81,10.4,71,8.7,193.3,415,0,0,0
48,1,37,3244.0,0,115,35.99,211.7,84,13.59,159.9,1,3.29,12.2,80,6.48,144.1,415,0,1,0
86,1,28,2259.0,22,74,37.67,221.6,100,24.51,288.4,2,2.43,9.0,105,10.81,240.3,415,0,1,0
71,3,0,1835.0,8,108,33.64,197.9,109,15.43,181.5,5,1.81,6.7,56,12.66,281.4,415,0,0,0
145,2,24,4470.0,41,90,25.08,147.5,108,14.93,175.7,3,4.21,15.6,102,11.34,252.1,408,0,1,0
137,2,0,1512.0,22,122,35.09,206.4,102,10.88,128.0,5,2.38,8.8,84,8.75,194.5,510,0,0,0
137,2,0,1331.0,16,88,35.0,205.9,86,17.79,209.3,4,3.92,14.5,84,13.05,289.9,408,0,0,0
167,0,0,433.0,1,88,35.29,207.6,63,11.25,132.4,5,3.81,14.1,98,11.48,255.2,510,0,0,0
89,1,0,1323.0,36,95,51.66,303.9,114,22.18,260.9,3,1.43,5.3,89,14.04,312.1,510,0,0,1
199,0,34,3444.0,6,121,39.2,230.6,99,18.65,219.4,2,2.16,8.0,94,13.47,299.3,415,0,1,0
132,0,0,403.0,29,110,16.92,99.5,80,10.97,129.1,3,2.62,9.7,124,5.63,125.1,510,0,0,0
94,1,0,1497.0,48,112,30.11,177.1,112,16.49,194.0,4,1.59,5.9,108,6.6,146.7,510,0,0,0
96,5,37,3137.0,6,93,29.36,172.7,116,10.21,120.1,5,2.78,10.3,86,9.72,216.1,415,0,1,1
96,1,18,827.0,48,86,29.36,172.7,113,11.34,133.4,3,2.65,9.8,70,11.68,259.5,510,0,1,0
166,1,0,1203.0,15,115,34.71,204.2,152,15.29,179.9,5,2.57,9.5,109,9.76,216.8,510,0,0,0
74,2,0,2277.0,7,83,14.57,85.7,67,21.05,247.7,5,2.73,10.1,85,6.41,142.4,415,0,0,0
36,0,0,1013.0,2,117,26.79,157.6,58,15.67,184.3,1,3.21,11.9,99,10.82,240.4,415,0,0,0
113,4,0,3702.0,21,129,36.64,215.5,117,18.59,218.7,9,1.78,6.6,91,9.32,207.1,415,0,0,0
94,1,0,4487.0,23,98,30.86,181.5,88,16.99,199.9,5,1.78,6.6,114,12.95,287.7,415,0,0,0
67,2,0,129.0,20,80,29.19,171.7,81,9.38,110.4,4,3.21,11.9,111,8.79,195.4,415,0,0,0
127,1,0,4663.0,9,106,45.32,266.6,168,22.51,264.8,2,1.59,5.9,119,9.32,207.2,415,0,0,1
121,0,0,104.0,39,108,28.97,170.4,68,29.79,350.5,3,3.02,11.2,87,13.37,297.0,408,0,0,1
158,1,0,1746.0,12,106,26.86,158.0,114,24.86,292.5,4,2.46,9.1,89,10.85,241.1,415,0,0,0
136,1,0,4105.0,3,117,15.64,92.0,77,21.56,253.6,10,2.78,10.3,90,9.63,214.1,510,0,0,0
196,2,0,3416.0,24,109,39.78,234.0,114,21.21,249.5,5,2.46,9.1,70,7.79,173.1,415,0,0,0
113,1,0,4833.0,46,111,46.26,272.1,118,22.82,268.5,10,2.3,8.5,105,9.62,213.8,415,0,0,1
122,4,0,467.0,15,99,50.39,296.4,89,18.26,214.8,3,3.08,11.4,107,6.03,133.9,408,0,0,1
112,0,0,723.0,39,101,33.05,194.4,82,16.18,190.3,2,3.08,11.4,107,8.25,183.4,510,0,0,0
209,3,0,4541.0,41,128,38.62,227.2,92,21.96,258.4,4,2.4,8.9,74,8.26,183.5,415,0,0,0
62,1,0,2055.0,23,109,42.28,248.7,118,18.7,220.0,2,3.56,13.2,78,11.96,265.7,415,0,0,1
110,1,38,3785.0,43,102,40.17,236.3,112,16.65,195.9,6,2.62,9.7,82,8.26,183.5,415,0,1,0
16,0,0,2126.0,45,69,34.95,205.6,93,14.41,169.5,3,2.94,10.9,64,9.9,220.1,510,0,0,0
73,0,0,1744.0,19,136,16.0,94.1,122,23.83,280.3,4,2.65,9.8,77,9.23,205.0,408,0,0,0
128,0,0,1691.0,13,99,21.28,125.2,107,17.46,205.4,2,5.1,18.9,111,11.45,254.4,408,0,0,0
39,1,0,228.0,19,158,10.27,60.4,120,26.03,306.2,3,3.35,12.4,46,5.58,123.9,408,0,0,0
103,2,28,2823.0,10,105,20.57,121.0,100,22.98,270.4,4,2.08,7.7,76,7.22,160.5,415,0,1,0
119,3,29,82.0,39,66,20.03,117.8,114,21.83,256.8,3,2.05,7.6,76,6.64,147.6,415,0,1,0
173,3,21,1884.0,13,96,39.51,232.4,118,18.01,211.9,5,1.35,5.0,102,12.29,273.0,510,0,1,0
128,2,32,4562.0,41,81,38.0,223.5,74,16.05,188.8,2,2.54,9.4,101,6.97,154.9,510,1,1,1
86,0,0,158.0,19,79,29.97,176.3,97,22.03,259.2,3,1.67,6.2,78,12.93,287.4,510,0,0,0
114,1,32,3996.0,50,79,21.28,125.2,105,15.11,177.8,3,3.48,12.9,89,10.46,232.4,415,0,1,0
104,0,0,1730.0,45,107,23.58,138.7,113,21.84,256.9,3,2.7,10.0,74,10.57,234.9,408,0,0,0
148,1,0,3483.0,37,134,14.67,86.3,92,20.96,246.6,4,3.05,11.3,91,11.32,251.6,415,0,0,0
129,3,0,2936.0,45,91,35.19,207.0,121,13.17,154.9,5,3.62,13.4,112,11.03,245.1,408,0,0,0
100,0,30,1707.0,21,104,10.0,58.8,107,18.66,219.5,3,1.92,7.1,118,6.85,152.3,510,0,1,0
121,1,35,211.0,1,95,11.68,68.7,69,17.78,209.2,4,3.08,11.4,42,8.88,197.4,408,0,1,0
143,1,33,1685.0,10,109,40.66,239.2,112,20.02,235.5,4,2.57,9.5,95,7.03,156.3,408,0,1,0
76,0,0,173.0,12,130,33.71,198.3,86,18.45,217.1,3,3.38,12.5,96,8.48,188.4,510,0,0,0
158,0,0,1817.0,3,97,34.88,205.2,77,20.45,240.6,12,3.89,14.4,108,3.59,79.7,510,0,0,0
116,3,0,603.0,9,98,32.66,192.1,135,26.6,312.9,2,2.13,7.9,94,5.86,130.2,510,0,0,0
54,1,0,3133.0,26,83,46.34,272.6,74,21.14,248.7,2,2.57,9.5,111,8.88,197.4,415,0,0,1
86,7,0,2746.0,1,121,21.81,128.3,93,16.75,197.1,5,3.29,12.2,152,6.23,138.4,415,0,0,1
108,0,0,2002.0,8,99,28.83,169.6,87,22.45,264.1,4,2.51,9.3,78,9.28,206.3,510,0,0,0
66,1,0,4206.0,26,95,34.22,201.3,66,12.99,152.8,4,2.03,7.5,101,10.49,233.2,510,0,0,0
151,1,17,3620.0,17,97,36.5,214.7,90,11.77,138.5,4,2.32,8.6,44,7.61,169.1,408,0,1,0
99,0,0,3646.0,40,70,28.76,169.2,77,23.08,271.5,2,2.86,10.6,104,7.66,170.2,510,0,0,0
55,2,0,280.0,47,121,33.0,194.1,110,15.01,176.6,7,1.89,7.0,136,13.63,302.8,415,0,0,0
77,2,0,4345.0,37,104,39.75,233.8,94,22.65,266.5,3,2.05,7.6,104,9.57,212.7,510,0,0,0
78,0,0,472.0,0,67,38.27,225.1,127,16.93,199.2,2,3.94,14.6,102,7.9,175.5,408,0,0,0
89,1,0,860.0,10,63,36.21,213.0,71,15.01,176.6,1,2.46,9.1,126,11.82,262.6,415,0,0,1
101,1,0,1811.0,23,115,31.26,183.9,101,21.75,255.9,11,2.92,10.8,145,12.38,275.0,415,0,0,0
44,0,34,1202.0,14,105,37.71,221.8,85,13.74,161.7,7,3.78,14.0,62,10.25,227.7,415,0,1,0
98,2,21,2525.0,15,98,10.98,64.6,86,14.97,176.1,0,0.0,0.0,84,11.02,244.8,408,0,1,0
64,1,37,1158.0,40,92,26.28,154.6,103,7.09,83.4,3,3.59,13.3,99,7.47,165.9,510,0,1,0
141,3,0,320.0,45,131,44.23,260.2,120,15.23,179.2,8,1.94,7.2,119,6.08,135.0,415,0,0,0
81,1,33,4277.0,48,117,27.47,161.6,90,10.46,123.0,5,3.29,12.2,101,11.76,261.3,415,0,1,0
162,1,0,2465.0,46,117,37.5,220.6,121,13.19,155.2,11,2.84,10.5,89,8.4,186.7,510,0,0,0
83,3,41,3828.0,3,122,26.5,155.9,107,13.8,162.3,5,3.54,13.1,105,5.74,127.6,415,0,1,0
100,4,0,4920.0,9,63,18.19,107.0,67,8.98,105.7,3,3.46,12.8,74,10.94,243.1,510,0,0,1
59,4,0,2032.0,0,104,31.03,182.5,95,17.4,204.7,8,3.05,11.3,100,10.35,229.9,510,0,0,0
179,4,38,4529.0,2,78,37.42,220.1,71,19.92,234.3,4,2.73,10.1,85,10.68,237.3,415,1,1,0
79,1,0,4140.0,2,112,25.87,152.2,132,15.06,177.2,3,1.43,5.3,87,4.34,96.4,408,0,0,0
117,2,0,546.0,0,95,30.86,181.5,88,17.43,205.1,9,3.97,14.7,82,9.18,204.0,415,0,0,0
64,2,0,3908.0,25,77,40.15,236.2,85,18.58,218.6,2,3.56,13.2,97,8.73,194.1,408,1,0,1
31,1,0,2305.0,21,105,28.24,166.1,93,6.74,79.3,2,3.43,12.7,98,9.62,213.7,415,0,0,0
124,1,0,856.0,4,89,41.58,244.6,80,16.05,188.8,4,3.05,11.3,114,9.27,206.0,408,1,0,0
122,2,23,3035.0,32,85,22.81,134.2,132,19.32,227.3,2,2.3,8.5,96,5.51,122.4,408,0,1,0
37,1,39,3451.0,29,122,25.45,149.7,75,17.94,211.1,4,2.48,9.2,90,5.14,114.3,408,1,1,0
90,1,29,4220.0,40,109,25.52,150.1,103,22.5,264.7,4,1.57,5.8,97,8.03,178.4,408,0,1,0
159,1,0,728.0,5,53,43.71,257.1,127,26.54,312.2,6,2.38,8.8,82,8.24,183.0,408,1,0,1
148,0,0,1236.0,8,83,21.15,124.4,81,15.27,179.7,6,3.05,11.3,99,11.39,253.0,415,0,0,0
39,1,36,4972.0,35,121,24.09,141.7,113,19.75,232.3,5,3.24,12.0,131,9.99,222.1,415,0,1,0
77,2,0,1538.0,25,87,39.1,230.0,138,8.77,103.2,3,3.05,11.3,136,13.93,309.6,408,0,0,0
194,0,0,67.0,36,88,27.59,162.3,118,18.16,213.7,2,2.94,10.9,81,8.64,192.1,408,0,0,0
154,1,0,854.0,5,75,59.64,350.8,94,18.4,216.5,9,2.73,10.1,100,11.43,253.9,415,0,0,1
112,4,0,343.0,27,96,32.86,193.3,123,22.45,264.1,3,2.46,9.1,115,5.79,128.6,415,0,0,0
45,1,0,1170.0,20,127,13.29,78.2,108,21.54,253.4,3,4.86,18.0,100,11.48,255.0,415,0,0,0
132,1,0,2181.0,16,110,14.18,83.4,137,19.74,232.2,5,2.05,7.6,114,6.6,146.7,415,0,0,0
128,0,0,3020.0,19,99,33.25,195.6,120,22.76,267.8,2,4.32,16.0,76,7.42,164.9,415,0,0,0
135,1,0,2916.0,27,81,34.31,201.8,114,19.13,225.0,6,2.78,10.3,82,9.2,204.4,415,0,0,0
56,2,0,3015.0,32,110,33.49,197.0,102,18.94,222.8,6,2.86,10.6,91,10.14,225.3,408,0,0,0
151,0,0,1569.0,4,57,37.06,218.0,88,9.72,114.4,1,3.35,12.4,95,12.11,269.2,415,1,0,1
32,2,0,1923.0,34,98,28.02,164.8,96,19.54,229.9,2,4.0,14.8,108,7.53,167.3,415,0,0,0
90,2,0,4981.0,3,77,30.46,179.2,99,17.91,210.7,6,2.48,9.2,58,12.46,276.9,415,0,0,0
87,0,21,2233.0,41,113,36.38,214.0,114,15.3,180.0,5,2.86,10.6,82,6.05,134.5,415,0,1,0
138,2,0,99.0,7,87,28.99,170.5,116,10.05,118.2,7,3.02,11.2,111,8.46,187.9,415,0,0,0
79,1,0,1872.0,28,123,34.97,205.7,108,18.23,214.5,18,1.81,6.7,106,10.17,226.1,408,0,0,0
95,1,0,2447.0,24,84,28.14,165.5,112,24.33,286.2,2,3.11,11.5,89,8.95,198.9,415,1,0,1
127,2,0,935.0,16,100,37.57,221.0,113,13.66,160.7,4,1.84,6.8,96,10.49,233.1,415,0,0,0
137,3,0,2394.0,41,118,41.16,242.1,93,16.24,191.0,2,3.97,14.7,50,9.84,218.6,510,0,0,0
97,1,0,1108.0,36,107,25.77,151.6,96,13.21,155.4,4,3.97,14.7,112,10.8,240.0,415,0,0,0
149,0,0,268.0,37,87,29.95,176.2,81,12.33,145.0,4,1.54,5.7,92,11.23,249.5,415,1,0,0
117,1,22,1492.0,15,82,33.32,196.0,82,27.43,322.7,5,1.0,3.7,120,10.15,225.6,415,1,1,0
84,2,0,501.0,35,125,27.12,159.5,90,21.0,247.1,4,1.94,7.2,82,8.46,187.9,408,0,0,0
137,4,0,1009.0,16,113,39.13,230.2,79,18.73,220.4,7,2.89,10.7,111,9.21,204.7,415,0,0,0
99,3,0,1900.0,6,64,24.94,146.7,99,23.29,274.0,1,2.4,8.9,98,14.46,321.3,415,0,0,0
54,1,0,1362.0,30,102,35.79,210.5,83,17.38,204.5,5,2.3,8.5,53,5.75,127.8,510,0,0,0
85,1,0,1737.0,48,95,17.34,102.0,139,22.97,270.2,3,2.89,10.7,105,6.67,148.2,415,0,0,0
150,3,0,4758.0,25,99,21.42,126.0,73,20.27,238.5,6,2.75,10.2,100,12.83,285.1,510,0,0,0
43,1,0,3435.0,49,125,28.63,168.4,89,20.72,243.8,2,3.0,11.1,102,9.66,214.7,415,0,0,0
35,0,0,3853.0,19,129,17.95,105.6,129,21.95,258.2,3,2.35,8.7,77,9.59,213.1,415,0,0,0
98,5,0,581.0,20,92,35.11,206.5,152,14.98,176.2,5,3.35,12.4,115,10.48,232.8,415,0,0,0
112,2,0,1338.0,38,76,36.91,217.1,100,17.44,205.2,3,2.54,9.4,91,8.36,185.7,510,0,0,0
16,0,0,4092.0,48,78,39.03,229.6,108,17.48,205.7,2,2.92,10.8,91,7.48,166.2,510,0,0,1
98,0,22,2553.0,42,89,47.31,278.3,143,7.94,93.4,5,2.62,9.7,42,4.84,107.6,415,0,1,0
84,0,0,644.0,43,102,23.56,138.6,93,16.92,199.0,4,2.11,7.8,137,9.18,204.1,408,0,0,0
94,1,0,44.0,37,103,39.85,234.4,109,23.74,279.3,2,0.54,2.0,121,10.54,234.2,415,0,0,1
84,1,0,2617.0,14,129,30.86,181.5,112,11.11,130.7,4,2.3,8.5,118,8.39,186.5,510,0,0,0
66,1,0,3931.0,7,91,28.44,167.3,68,19.55,230.0,5,2.86,10.6,118,8.63,191.7,415,0,0,1
98,1,31,300.0,10,105,20.57,121.0,98,18.61,218.9,1,3.24,12.0,110,10.2,226.7,415,0,1,0
74,0,0,2007.0,13,124,37.59,221.1,94,9.42,110.8,3,2.86,10.6,112,10.8,240.1,415,0,0,0
96,1,26,4369.0,44,108,24.79,145.8,89,16.34,192.2,2,2.67,9.9,96,7.43,165.1,408,0,1,0
119,1,0,4455.0,17,122,37.88,222.8,107,13.87,163.2,6,3.02,11.2,112,7.23,160.6,510,0,0,0
73,4,0,573.0,35,80,31.18,183.4,115,20.57,242.0,3,2.03,7.5,100,9.06,201.4,415,0,0,0
92,0,0,4969.0,48,91,44.93,264.3,115,13.68,160.9,5,2.51,9.3,73,8.94,198.6,415,1,0,0
21,0,0,871.0,14,78,24.82,146.0,79,9.32,109.7,7,1.84,6.8,108,11.13,247.4,415,0,0,0
122,4,0,247.0,8,134,26.71,157.1,122,15.72,184.9,5,2.3,8.5,59,8.87,197.2,510,0,0,1
133,1,0,1145.0,39,108,21.64,127.3,81,21.36,251.3,3,2.78,10.3,88,6.08,135.0,510,1,0,0
145,2,0,1253.0,43,110,31.94,187.9,117,16.75,197.0,4,1.3,4.8,108,7.52,167.0,415,0,0,0
25,2,0,4987.0,37,90,30.4,178.8,72,12.0,141.2,5,2.27,8.4,99,9.14,203.0,408,0,0,0
64,2,0,3580.0,33,80,16.52,97.2,90,15.83,186.2,6,2.81,10.4,92,8.5,189.0,415,0,0,0
85,0,0,4683.0,29,85,44.17,259.8,117,20.6,242.3,1,1.46,5.4,72,7.6,168.8,415,0,0,0
126,3,0,1901.0,25,112,43.61,256.5,90,16.96,199.5,5,1.89,7.0,122,8.47,188.3,415,0,0,0
76,0,0,4401.0,37,77,28.82,169.5,87,10.54,124.0,3,2.7,10.0,92,9.87,219.4,415,0,0,0
113,2,0,1298.0,8,47,40.75,239.7,110,24.05,282.9,3,2.35,8.7,88,10.73,238.4,415,0,0,1
224,1,0,1792.0,8,99,29.16,171.5,103,13.6,160.0,2,1.35,5.0,102,9.56,212.4,510,1,0,1
117,0,0,4746.0,3,84,40.78,239.9,106,14.86,174.8,2,2.65,9.8,93,9.43,209.5,408,0,0,0
128,1,34,2349.0,41,73,24.19,142.3,79,16.56,194.8,6,4.32,16.0,81,10.77,239.3,408,0,1,0
115,2,0,1536.0,33,98,31.3,184.1,73,27.8,327.0,6,2.03,7.5,106,9.56,212.5,415,0,0,0
141,2,28,1280.0,32,126,35.17,206.9,126,22.47,264.4,11,2.51,9.3,124,7.73,171.8,415,0,1,0
51,1,0,1514.0,23,114,44.18,259.9,94,14.98,176.2,1,4.13,15.3,112,3.47,77.2,510,0,0,0
100,0,0,3601.0,31,122,34.65,203.8,76,24.06,283.1,3,3.38,12.5,83,8.88,197.3,415,0,0,0
96,3,45,1561.0,15,124,42.3,248.8,77,11.93,140.3,2,2.78,10.3,102,11.86,263.6,415,0,1,0
112,1,16,3494.0,7,110,37.67,221.6,123,11.07,130.2,3,3.05,11.3,108,9.0,200.0,415,0,1,0
129,1,0,4249.0,19,131,32.79,192.9,101,15.77,185.5,4,2.94,10.9,130,9.23,205.2,510,1,0,0
163,1,0,4035.0,21,129,20.81,122.4,108,9.64,113.4,7,3.38,12.5,97,8.11,180.2,415,0,0,0
67,1,40,1462.0,30,65,17.83,104.9,93,18.39,216.3,9,2.59,9.6,128,9.78,217.4,415,0,1,0
140,3,0,4433.0,3,91,29.44,173.2,106,16.73,196.8,5,3.02,11.2,128,9.42,209.3,408,0,0,0
49,2,0,2527.0,37,69,20.3,119.4,92,23.23,273.3,7,3.35,12.4,153,9.65,214.4,510,0,0,0
46,2,0,1990.0,16,100,42.55,250.3,90,22.15,260.6,2,3.59,13.3,104,8.78,195.0,510,0,0,1
148,1,0,2837.0,29,98,30.31,178.3,110,24.02,282.6,4,3.08,11.4,98,8.15,181.0,415,0,0,0
112,1,0,4879.0,22,77,41.38,243.4,97,15.48,182.1,2,3.46,12.8,94,11.66,259.2,510,0,0,0
78,2,0,4454.0,40,106,26.35,155.0,101,14.9,175.3,5,3.19,11.8,125,7.0,155.6,415,0,0,0
61,0,31,2921.0,38,101,49.08,288.7,102,17.32,203.8,3,2.32,8.6,49,9.14,203.2,408,0,1,0
58,1,29,3159.0,26,80,40.87,240.4,91,10.11,118.9,3,3.02,11.2,108,7.39,164.2,510,0,1,0
155,1,0,3749.0,32,123,32.35,190.3,96,25.61,301.3,3,2.16,8.0,134,9.66,214.6,415,0,0,0
100,0,0,3037.0,35,76,47.26,278.0,74,15.02,176.7,4,2.24,8.3,126,9.88,219.5,510,0,0,1
113,1,0,1320.0,50,93,26.35,155.0,106,28.1,330.6,3,3.65,13.5,123,8.52,189.4,510,0,0,0
81,2,0,4253.0,22,99,26.1,153.5,102,16.8,197.6,2,1.7,6.3,86,8.93,198.5,415,0,0,0
135,1,27,4855.0,2,141,46.48,273.4,99,13.09,154.0,6,3.32,12.3,112,11.06,245.8,510,0,1,0
99,0,0,457.0,9,93,26.4,155.3,95,22.58,265.7,4,3.35,12.4,67,6.56,145.7,408,0,0,0
59,1,29,862.0,2,114,22.63,133.1,82,18.8,221.2,3,1.84,6.8,103,5.92,131.6,510,0,1,0
135,1,0,2514.0,24,129,41.96,246.8,121,15.96,187.8,5,3.4,12.6,109,6.95,154.5,510,0,0,0
85,2,0,2810.0,48,107,28.12,165.4,126,16.66,196.0,7,2.59,9.6,110,15.71,349.2,408,1,0,0
70,0,0,3289.0,43,103,10.12,59.5,106,21.86,257.2,6,3.0,11.1,86,9.37,208.3,510,0,0,0
88,3,0,4583.0,43,116,23.51,138.3,138,20.06,236.0,4,2.59,9.6,110,8.06,179.1,510,0,0,0
55,2,0,2855.0,32,100,48.74,286.7,121,11.42,134.4,5,1.86,6.9,122,8.68,192.9,510,0,0,0
75,1,0,319.0,10,114,19.94,117.3,61,17.09,201.1,3,3.29,12.2,82,4.86,107.9,415,0,0,0
79,4,21,712.0,13,79,44.93,264.3,118,17.24,202.8,3,1.7,6.3,92,7.8,173.4,510,0,1,0
85,0,0,4428.0,1,107,21.74,127.9,124,23.05,271.2,5,3.38,12.5,76,9.1,202.2,408,0,0,0
86,0,23,623.0,16,107,38.34,225.5,105,20.94,246.3,2,2.65,9.8,81,11.06,245.7,408,0,1,0
91,0,0,6.0,41,115,25.33,149.0,105,20.85,245.3,3,2.24,8.3,94,11.7,260.0,510,0,0,0
149,1,20,50.0,18,77,33.81,198.9,88,23.29,274.0,9,3.86,14.3,76,8.58,190.7,415,0,1,0
