NUM_00,CAT_00,NUM_01,CAT_01,NUM_02,CAT_02,CAT_03,CAT_04,CAT_05,CAT_06,NUM_03,NUM_04,NUM_05,CAT_07,target
61,,113658.0,10th,6,Divorced,,Other-relative,White,Female,0.0,0.0,20,United-States,0
27,,129661.0,Assoc-voc,11,Married-civ-spouse,,Wife,Amer-Indian-Eskimo,Female,0.0,0.0,40,United-States,1
28,Local-gov,312372.0,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,Black,Male,0.0,0.0,40,United-States,0
47,,191776.0,Some-college,10,Married-civ-spouse,,Wife,White,Female,0.0,0.0,8,United-States,0
29,Self-emp-not-inc,70604.0,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,3464.0,0.0,40,United-States,0
62,Private,196891.0,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40,United-States,1
45,Federal-gov,359808.0,Assoc-acdm,12,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40,United-States,0
58,Local-gov,137249.0,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,0.0,33,United-States,0
39,State-gov,318918.0,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40,United-States,0
17,Private,154398.0,11th,7,Never-married,Other-service,Own-child,Black,Male,0.0,0.0,16,Haiti,0
28,Private,218887.0,HS-grad,9,Never-married,Farming-fishing,Unmarried,White,Female,0.0,0.0,35,United-States,0
35,Private,153790.0,Some-college,10,Never-married,Sales,Not-in-family,Amer-Indian-Eskimo,Female,0.0,0.0,40,United-States,0
33,Local-gov,422718.0,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40,United-States,0
18,Private,242893.0,11th,7,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,35,United-States,0
63,Private,287972.0,Bachelors,13,Widowed,Other-service,Other-relative,Black,Female,0.0,0.0,20,United-States,0
41,Private,55395.0,Some-college,10,Married-spouse-absent,Other-service,Unmarried,White,Male,0.0,0.0,40,United-States,0
45,Self-emp-not-inc,181307.0,Doctorate,16,Separated,Prof-specialty,Not-in-family,White,Male,0.0,1408.0,40,United-States,0
56,Private,46920.0,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40,United-States,0
44,Private,121874.0,Some-college,10,Divorced,Sales,Unmarried,White,Male,0.0,0.0,55,United-States,1
67,,129824.0,7th-8th,4,Widowed,,Not-in-family,White,Female,0.0,0.0,6,United-States,0
58,Local-gov,237879.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,58,United-States,0
57,Private,81973.0,Bachelors,13,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,15024.0,0.0,45,United-States,1
23,Private,103588.0,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0.0,0.0,40,United-States,0
34,Private,158800.0,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50,United-States,1
27,Private,188171.0,10th,6,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,60,United-States,0
36,Private,87520.0,HS-grad,9,Married-civ-spouse,Other-service,Other-relative,White,Female,0.0,0.0,40,United-States,0
51,Local-gov,96678.0,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,60,United-States,0
46,Self-emp-not-inc,138626.0,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40,United-States,1
63,Private,30602.0,7th-8th,4,Married-spouse-absent,Other-service,Unmarried,Amer-Indian-Eskimo,Female,0.0,0.0,40,United-States,0
74,Self-emp-not-inc,168951.0,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,14,United-States,0
65,Private,85787.0,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,0
36,Private,104457.0,Bachelors,13,Married-spouse-absent,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Male,0.0,0.0,40,,0
33,Private,226624.0,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40,United-States,0
20,Private,157894.0,Some-college,10,Never-married,Other-service,Own-child,Black,Male,0.0,0.0,20,United-States,0
50,Local-gov,186888.0,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,Black,Female,0.0,0.0,40,United-States,1
25,Private,87487.0,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0.0,0.0,50,United-States,0
59,Private,179594.0,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40,United-States,0
52,Private,165001.0,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,60,United-States,1
52,Self-emp-not-inc,237868.0,Some-college,10,Never-married,Adm-clerical,Unmarried,White,Male,0.0,0.0,5,United-States,0
39,Private,99270.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,50,Germany,1
52,Private,156953.0,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40,United-States,1
28,Private,192283.0,Masters,14,Married-spouse-absent,Sales,Not-in-family,White,Female,0.0,0.0,80,United-States,1
21,,205940.0,Some-college,10,Never-married,,Own-child,White,Female,0.0,0.0,40,United-States,0
57,State-gov,328228.0,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40,United-States,1
40,Self-emp-inc,214781.0,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298.0,0.0,65,United-States,1
38,Private,48093.0,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40,United-States,0
32,State-gov,181119.0,Bachelors,13,Separated,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40,United-States,0
36,Self-emp-not-inc,37778.0,Masters,14,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,70,United-States,0
41,Private,192779.0,7th-8th,4,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40,,0
41,Private,207685.0,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,45,,0
22,,96844.0,Some-college,10,Never-married,,Not-in-family,White,Female,0.0,1602.0,20,United-States,0
31,Self-emp-not-inc,145162.0,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60,,1
39,Private,61343.0,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,60,United-States,0
74,Private,175945.0,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0.0,0.0,28,United-States,0
62,Self-emp-not-inc,177493.0,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,32,United-States,0
66,Private,171331.0,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Black,Male,0.0,0.0,40,United-States,1
27,Private,56658.0,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,8,United-States,0
26,Private,403788.0,Assoc-acdm,12,Never-married,Other-service,Own-child,Black,Male,0.0,0.0,40,United-States,0
43,Private,214242.0,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40,Poland,0
47,State-gov,188386.0,Masters,14,Separated,Prof-specialty,Not-in-family,White,Male,0.0,0.0,38,United-States,0
32,Self-emp-not-inc,116508.0,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,50,United-States,1
38,Private,95336.0,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50,United-States,1
20,Private,42706.0,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,25,United-States,0
20,Private,95918.0,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40,United-States,0
47,Private,182655.0,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,52,United-States,1
25,State-gov,230200.0,Bachelors,13,Married-civ-spouse,Other-service,Wife,White,Female,0.0,0.0,40,United-States,0
38,Private,179488.0,Assoc-acdm,12,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,40,United-States,0
68,Private,165017.0,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40,Italy,1
42,Private,112507.0,12th,8,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,30,United-States,0
34,Local-gov,143699.0,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,0.0,0.0,40,United-States,0
40,State-gov,345969.0,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40,United-States,1
41,Private,166740.0,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40,United-States,0
18,Private,406491.0,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40,United-States,0
44,Self-emp-not-inc,70884.0,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,60,United-States,0
32,Private,34104.0,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40,United-States,0
36,Private,150104.0,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,40,United-States,1
22,Private,287681.0,11th,7,Never-married,Farming-fishing,Other-relative,White,Male,0.0,0.0,40,Mexico,0
37,Private,290609.0,HS-grad,9,Divorced,Adm-clerical,Unmarried,Black,Female,0.0,0.0,40,United-States,0
40,Private,200496.0,Bachelors,13,Separated,Sales,Not-in-family,White,Male,0.0,0.0,40,United-States,0
17,Private,233781.0,11th,7,Never-married,Other-service,Own-child,Black,Male,0.0,0.0,18,United-States,0
33,Private,171216.0,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50,United-States,1
43,Private,147510.0,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Male,0.0,0.0,40,United-States,0
43,Private,163847.0,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,50,United-States,1
90,Private,197613.0,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40,United-States,1
51,Private,360131.0,5th-6th,3,Married-civ-spouse,Craft-repair,Other-relative,White,Female,0.0,0.0,40,United-States,0
29,,427965.0,HS-grad,9,Separated,,Unmarried,Black,Female,0.0,0.0,20,United-States,0
51,Self-emp-not-inc,181179.0,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,25,United-States,0
42,Private,190545.0,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,46,United-States,0
45,Local-gov,192684.0,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,Female,0.0,0.0,38,United-States,0
41,Private,196456.0,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40,United-States,0
38,Private,136931.0,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0.0,0.0,38,Thailand,0
48,Private,548568.0,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50,United-States,1
65,,231604.0,HS-grad,9,Married-civ-spouse,,Husband,White,Male,0.0,0.0,45,Germany,0
34,Self-emp-not-inc,108247.0,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,55,United-States,1
42,,109912.0,Assoc-acdm,12,Never-married,,Other-relative,White,Female,0.0,0.0,40,United-States,0
30,Private,285855.0,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,0
40,Private,95639.0,HS-grad,9,Separated,Handlers-cleaners,Unmarried,Amer-Indian-Eskimo,Male,0.0,0.0,45,United-States,0
50,Private,168212.0,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1902.0,65,United-States,1
19,Private,35865.0,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Female,0.0,0.0,35,United-States,0
18,Private,148644.0,HS-grad,9,Never-married,Sales,Own-child,White,Female,0.0,0.0,28,United-States,0
29,Private,116372.0,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,50,United-States,1
23,Private,314823.0,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,24,United-States,0
55,Private,272656.0,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,55,United-States,1
32,Private,107218.0,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,0.0,0.0,40,United-States,0
46,Private,384795.0,Bachelors,13,Divorced,Prof-specialty,Unmarried,Black,Female,0.0,0.0,32,United-States,0
36,Private,129150.0,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,20,United-States,1
64,Self-emp-not-inc,187793.0,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,0
19,Private,211355.0,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,12,United-States,0
35,Private,163392.0,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,0.0,0.0,40,,0
43,Private,281422.0,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,Black,Female,0.0,0.0,45,United-States,0
28,Federal-gov,236418.0,Some-college,10,Never-married,Exec-managerial,Not-in-family,Black,Male,0.0,0.0,40,United-States,0
38,Private,119177.0,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,55,United-States,1
34,State-gov,61431.0,12th,8,Never-married,Adm-clerical,Not-in-family,Black,Female,0.0,0.0,40,United-States,0
59,Private,236731.0,7th-8th,4,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40,Puerto-Rico,0
53,Private,290640.0,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0.0,0.0,40,Vietnam,0
20,Self-emp-not-inc,428299.0,HS-grad,9,Never-married,Sales,Own-child,White,Male,0.0,0.0,40,United-States,0
30,Private,203488.0,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,50,United-States,0
19,Private,198668.0,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,40,United-States,0
37,Private,224947.0,Assoc-voc,11,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,40,United-States,0
18,,28132.0,12th,8,Never-married,,Own-child,White,Female,0.0,0.0,40,United-States,0
30,Local-gov,19302.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,4386.0,0.0,70,Germany,1
28,Private,271466.0,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,45,United-States,1
56,Private,290641.0,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50,United-States,1
38,Local-gov,51240.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,45,United-States,0
21,,253190.0,Some-college,10,Never-married,,Own-child,White,Male,0.0,0.0,48,United-States,0
76,,312500.0,5th-6th,3,Widowed,,Unmarried,White,Female,0.0,0.0,40,United-States,0
24,Private,190709.0,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,65,United-States,0
25,Private,356344.0,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,40,United-States,0
41,Federal-gov,73070.0,Masters,14,Never-married,Prof-specialty,Other-relative,White,Female,0.0,0.0,40,United-States,0
72,Private,268861.0,7th-8th,4,Widowed,Other-service,Not-in-family,White,Female,0.0,0.0,99,,0
36,Private,171393.0,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1887.0,40,United-States,1
53,Private,122412.0,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40,United-States,0
58,Private,216851.0,9th,5,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,40,El-Salvador,0
52,Private,254230.0,9th,5,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,45,United-States,1
50,Private,99316.0,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0.0,0.0,50,United-States,0
33,State-gov,162705.0,Some-college,10,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,99,United-States,1
70,Private,117464.0,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,16,United-States,0
37,Private,118681.0,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,38,Puerto-Rico,0
27,Private,230563.0,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,40,United-States,0
23,Self-emp-not-inc,72143.0,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40,United-States,0
39,Private,196308.0,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,0.0,0.0,24,United-States,0
25,Private,156334.0,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40,United-States,0
34,Private,317809.0,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50,,1
49,Private,181717.0,Assoc-voc,11,Separated,Prof-specialty,Own-child,White,Female,0.0,0.0,36,United-States,0
32,State-gov,542265.0,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40,United-States,0
37,Private,199753.0,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,35,United-States,1
43,Self-emp-not-inc,421837.0,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,7298.0,0.0,50,Mexico,1
17,Private,168807.0,10th,6,Never-married,Other-service,Own-child,White,Male,0.0,0.0,25,United-States,0
59,State-gov,115439.0,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1977.0,40,United-States,1
39,Local-gov,170263.0,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0.0,0.0,30,United-States,1
60,Private,51290.0,7th-8th,4,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,40,United-States,0
26,Local-gov,214215.0,11th,7,Married-civ-spouse,Other-service,Other-relative,White,Male,0.0,0.0,50,United-States,0
43,Private,188331.0,11th,7,Separated,Sales,Unmarried,White,Female,0.0,0.0,40,United-States,0
53,Self-emp-not-inc,163826.0,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,45,United-States,1
58,Self-emp-not-inc,127539.0,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,2407.0,0.0,25,United-States,0
21,,113760.0,HS-grad,9,Never-married,,Own-child,White,Female,0.0,0.0,40,United-States,0
42,Private,182342.0,Some-college,10,Widowed,Exec-managerial,Not-in-family,White,Female,0.0,0.0,55,United-States,0
36,State-gov,180220.0,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50,United-States,0
43,Federal-gov,115562.0,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40,United-States,0
45,Private,226246.0,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,50,United-States,0
29,Private,276418.0,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,0.0,2051.0,32,United-States,0
33,Private,216145.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,0
31,Private,43716.0,Assoc-voc,11,Divorced,Machine-op-inspct,Unmarried,White,Male,0.0,0.0,43,United-States,0
46,Private,316271.0,5th-6th,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,55,United-States,0
46,Private,124356.0,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,40,United-States,1
25,,47011.0,Bachelors,13,Never-married,,Own-child,White,Male,0.0,0.0,20,United-States,0
64,Private,66634.0,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,0
26,Private,169121.0,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,48,United-States,1
51,Local-gov,251346.0,9th,5,Married-civ-spouse,Other-service,Wife,White,Female,0.0,0.0,38,Puerto-Rico,0
58,Private,188982.0,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0.0,0.0,20,United-States,1
38,Local-gov,73715.0,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,60,United-States,1
22,Private,154713.0,HS-grad,9,Divorced,Sales,Own-child,White,Male,0.0,0.0,40,United-States,0
40,Private,79586.0,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,99999.0,0.0,40,,1
72,Private,249559.0,HS-grad,9,Widowed,Priv-house-serv,Not-in-family,White,Female,0.0,0.0,25,United-States,0
41,Local-gov,184466.0,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,38,United-States,1
21,,163665.0,Some-college,10,Never-married,,Own-child,White,Female,0.0,0.0,40,United-States,0
25,Private,181814.0,11th,7,Married-civ-spouse,Adm-clerical,Own-child,White,Female,0.0,0.0,40,United-States,0
48,Local-gov,334409.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,50,United-States,1
