NUM_00,CAT_00,CAT_01,CAT_02,CAT_03,NUM_01,CAT_04,CAT_05,CAT_06,NUM_02,CAT_07,NUM_03,NUM_04,NUM_05,NUM_06,CAT_08,target
44,admin.,married,secondary,no,0.0,yes,yes,unknown,16,may,159.0,1,-1.0,0.0,unknown,0
46,housemaid,married,secondary,no,271.0,yes,no,cellular,30,jul,1013.0,29,-1.0,0.0,unknown,1
35,blue-collar,single,secondary,yes,-177.0,yes,yes,cellular,7,may,193.0,1,-1.0,0.0,unknown,0
27,student,single,unknown,no,3511.0,no,no,cellular,4,dec,300.0,3,-1.0,0.0,unknown,0
26,unemployed,single,tertiary,no,814.0,no,no,cellular,28,jan,1387.0,1,-1.0,0.0,unknown,1
57,retired,married,tertiary,no,1269.0,no,no,cellular,31,aug,1120.0,1,-1.0,0.0,unknown,1
38,technician,married,secondary,no,635.0,no,no,unknown,5,jun,31.0,5,-1.0,0.0,unknown,0
57,management,married,tertiary,no,3431.0,yes,no,cellular,21,nov,55.0,2,189.0,1.0,failure,0
37,entrepreneur,married,tertiary,no,986.0,no,no,cellular,11,jul,970.0,2,-1.0,0.0,unknown,0
43,management,married,primary,no,8167.0,yes,no,unknown,19,may,114.0,2,-1.0,0.0,unknown,0
38,management,single,tertiary,no,35.0,yes,no,cellular,17,apr,156.0,1,273.0,3.0,failure,0
52,management,married,tertiary,no,0.0,yes,no,cellular,9,jul,197.0,1,-1.0,0.0,unknown,0
52,blue-collar,married,secondary,no,5275.0,no,yes,cellular,22,jul,1029.0,3,-1.0,0.0,unknown,0
40,services,married,secondary,no,1438.0,yes,no,cellular,6,may,207.0,1,351.0,2.0,failure,0
40,entrepreneur,married,tertiary,yes,0.0,no,no,unknown,19,jun,952.0,4,-1.0,0.0,unknown,1
32,admin.,married,tertiary,no,233.0,yes,no,cellular,2,apr,77.0,2,133.0,4.0,failure,0
38,management,single,secondary,no,399.0,yes,no,cellular,11,aug,367.0,4,-1.0,0.0,unknown,0
35,management,married,tertiary,yes,0.0,yes,yes,cellular,21,nov,70.0,1,-1.0,0.0,unknown,0
35,blue-collar,married,secondary,no,-100.0,yes,no,telephone,9,feb,13.0,7,272.0,9.0,failure,0
32,services,married,secondary,no,289.0,yes,no,cellular,2,feb,63.0,1,257.0,2.0,failure,0
41,services,married,primary,no,299.0,yes,no,unknown,14,may,72.0,1,-1.0,0.0,unknown,0
58,housemaid,married,tertiary,no,1280.0,no,yes,unknown,9,jun,112.0,1,-1.0,0.0,unknown,0
36,management,single,tertiary,no,436.0,no,no,cellular,13,apr,567.0,1,595.0,2.0,failure,1
33,technician,married,secondary,no,1234.0,no,no,telephone,9,nov,61.0,1,-1.0,0.0,unknown,0
30,entrepreneur,single,secondary,no,638.0,no,no,cellular,14,jul,358.0,6,-1.0,0.0,unknown,0
46,unknown,married,unknown,no,677.0,no,no,cellular,3,feb,425.0,1,82.0,1.0,failure,0
36,management,married,tertiary,no,-2.0,no,no,cellular,11,aug,242.0,2,-1.0,0.0,unknown,0
30,technician,single,secondary,no,-754.0,yes,yes,unknown,26,may,974.0,1,-1.0,0.0,unknown,0
48,management,divorced,tertiary,no,249.0,no,no,cellular,6,aug,293.0,6,-1.0,0.0,unknown,0
50,technician,married,tertiary,no,72.0,no,no,telephone,5,dec,12.0,1,-1.0,0.0,unknown,0
33,services,single,secondary,no,772.0,yes,no,cellular,29,jan,323.0,2,259.0,3.0,success,0
35,blue-collar,married,primary,no,2281.0,yes,no,cellular,18,may,126.0,2,362.0,1.0,other,0
55,technician,divorced,secondary,yes,284.0,yes,no,cellular,7,aug,78.0,2,-1.0,0.0,unknown,0
40,admin.,divorced,secondary,no,4.0,yes,no,cellular,9,jul,189.0,1,-1.0,0.0,unknown,0
49,blue-collar,married,primary,no,474.0,yes,yes,telephone,9,feb,152.0,3,221.0,1.0,failure,0
34,management,married,tertiary,no,1674.0,yes,no,cellular,10,mar,113.0,1,210.0,7.0,failure,0
40,blue-collar,married,secondary,no,123.0,yes,no,cellular,2,feb,247.0,1,241.0,3.0,failure,0
41,blue-collar,married,secondary,no,795.0,yes,no,unknown,2,jun,147.0,1,-1.0,0.0,unknown,0
70,retired,married,primary,no,8897.0,no,no,cellular,6,oct,692.0,2,-1.0,0.0,unknown,0
62,retired,married,tertiary,no,0.0,no,no,cellular,17,dec,188.0,2,-1.0,0.0,unknown,0
84,retired,married,primary,no,1791.0,no,no,telephone,30,oct,62.0,3,-1.0,0.0,unknown,0
47,blue-collar,married,primary,no,469.0,no,no,telephone,22,aug,208.0,6,-1.0,0.0,unknown,0
27,blue-collar,married,secondary,no,821.0,yes,yes,unknown,16,sep,23.0,1,778.0,41.0,other,0
45,services,married,secondary,no,-406.0,yes,yes,cellular,21,jul,276.0,2,-1.0,0.0,unknown,0
30,technician,married,secondary,no,590.0,yes,no,unknown,23,may,242.0,3,-1.0,0.0,unknown,0
44,technician,divorced,secondary,no,-357.0,yes,yes,unknown,28,may,318.0,2,-1.0,0.0,unknown,0
31,management,married,tertiary,no,6138.0,no,no,cellular,19,jun,241.0,5,-1.0,0.0,unknown,0
50,blue-collar,married,primary,no,334.0,no,no,cellular,27,aug,79.0,3,-1.0,0.0,unknown,0
48,management,married,secondary,no,4415.0,yes,no,cellular,8,apr,1032.0,3,141.0,7.0,failure,1
46,blue-collar,married,secondary,no,2348.0,no,no,cellular,17,nov,182.0,1,-1.0,0.0,unknown,0
46,blue-collar,married,primary,no,537.0,no,no,unknown,26,may,222.0,5,-1.0,0.0,unknown,0
23,admin.,single,secondary,no,178.0,yes,no,unknown,16,may,107.0,1,-1.0,0.0,unknown,0
30,services,divorced,secondary,no,436.0,yes,no,cellular,17,jun,1720.0,1,-1.0,0.0,unknown,1
43,services,married,secondary,no,87.0,no,no,cellular,22,jul,183.0,1,-1.0,0.0,unknown,0
34,blue-collar,single,secondary,no,341.0,yes,no,unknown,8,may,195.0,1,-1.0,0.0,unknown,0
48,housemaid,married,secondary,no,4.0,no,no,cellular,18,aug,68.0,4,-1.0,0.0,unknown,0
40,retired,single,secondary,no,1734.0,yes,no,unknown,3,jun,123.0,4,-1.0,0.0,unknown,0
39,blue-collar,single,primary,no,656.0,yes,no,cellular,18,may,190.0,6,-1.0,0.0,unknown,0
33,management,married,tertiary,no,1109.0,no,no,cellular,22,aug,306.0,2,-1.0,0.0,unknown,0
62,management,married,tertiary,no,5008.0,no,no,telephone,4,jun,139.0,2,-1.0,0.0,unknown,0
36,blue-collar,married,primary,no,599.0,yes,no,unknown,21,may,649.0,2,-1.0,0.0,unknown,1
44,admin.,married,secondary,no,14.0,no,yes,unknown,30,may,827.0,5,-1.0,0.0,unknown,0
73,retired,married,primary,no,542.0,no,no,telephone,29,apr,107.0,5,-1.0,0.0,unknown,0
37,management,married,tertiary,no,0.0,yes,no,unknown,12,may,346.0,4,-1.0,0.0,unknown,0
26,services,single,secondary,no,901.0,yes,no,unknown,26,may,764.0,2,-1.0,0.0,unknown,1
35,management,single,tertiary,no,1.0,yes,no,cellular,5,may,80.0,1,285.0,1.0,failure,0
58,unemployed,divorced,secondary,no,7798.0,no,no,unknown,18,jun,247.0,5,-1.0,0.0,unknown,0
33,admin.,single,secondary,no,555.0,yes,no,cellular,9,sep,204.0,1,365.0,1.0,success,1
59,entrepreneur,married,secondary,no,496.0,no,no,cellular,22,oct,738.0,3,183.0,1.0,success,1
41,blue-collar,single,primary,no,74.0,no,no,unknown,9,jul,193.0,4,-1.0,0.0,unknown,0
53,entrepreneur,married,tertiary,no,17410.0,no,no,cellular,31,jul,59.0,6,-1.0,0.0,unknown,0
38,services,single,secondary,no,2253.0,yes,no,cellular,13,may,937.0,3,-1.0,0.0,unknown,1
46,blue-collar,married,secondary,no,961.0,yes,no,telephone,17,apr,48.0,2,-1.0,0.0,unknown,0
57,services,married,secondary,no,6.0,no,no,cellular,21,nov,1182.0,1,-1.0,0.0,unknown,0
60,technician,divorced,secondary,no,615.0,yes,no,cellular,29,jan,130.0,1,-1.0,0.0,unknown,0
31,unemployed,married,primary,no,-63.0,yes,no,unknown,20,may,657.0,1,-1.0,0.0,unknown,0
52,unemployed,married,tertiary,no,2133.0,no,yes,cellular,18,jul,90.0,1,-1.0,0.0,unknown,0
44,technician,married,secondary,no,682.0,no,no,cellular,27,aug,85.0,3,-1.0,0.0,unknown,0
37,management,married,tertiary,no,4089.0,yes,no,cellular,2,feb,289.0,2,174.0,4.0,other,1
38,admin.,married,secondary,no,0.0,no,no,telephone,17,nov,599.0,2,158.0,8.0,other,0
31,admin.,married,secondary,no,0.0,yes,no,unknown,14,may,40.0,2,-1.0,0.0,unknown,0
31,services,married,secondary,no,143.0,yes,no,cellular,13,may,221.0,2,-1.0,0.0,unknown,0
26,blue-collar,single,secondary,no,179.0,no,no,cellular,30,jul,103.0,3,-1.0,0.0,unknown,0
47,blue-collar,married,secondary,no,116.0,yes,no,unknown,8,may,376.0,2,-1.0,0.0,unknown,0
35,blue-collar,married,secondary,no,5639.0,yes,no,cellular,20,nov,945.0,2,-1.0,0.0,unknown,1
36,management,married,tertiary,no,0.0,yes,no,cellular,20,nov,139.0,1,-1.0,0.0,unknown,0
41,blue-collar,married,primary,no,201.0,yes,no,cellular,4,feb,69.0,1,1.0,1.0,success,0
40,blue-collar,married,secondary,no,6536.0,no,no,unknown,5,jun,647.0,1,-1.0,0.0,unknown,0
55,blue-collar,married,secondary,no,471.0,yes,no,unknown,30,may,58.0,2,-1.0,0.0,unknown,0
43,admin.,single,secondary,no,140.0,yes,no,unknown,7,may,127.0,1,-1.0,0.0,unknown,0
41,blue-collar,married,primary,no,183.0,yes,yes,unknown,5,may,110.0,2,-1.0,0.0,unknown,0
47,admin.,single,secondary,no,3696.0,no,no,cellular,12,jan,758.0,4,-1.0,0.0,unknown,1
34,blue-collar,married,secondary,no,0.0,yes,no,cellular,20,apr,562.0,2,-1.0,0.0,unknown,0
26,admin.,married,secondary,no,3160.0,yes,no,unknown,27,may,154.0,1,-1.0,0.0,unknown,0
59,unemployed,divorced,secondary,no,7469.0,no,no,cellular,22,feb,287.0,1,130.0,1.0,failure,0
34,blue-collar,married,secondary,no,1988.0,yes,no,telephone,29,jan,53.0,1,266.0,2.0,failure,0
32,blue-collar,married,primary,yes,-148.0,yes,no,cellular,4,may,326.0,3,357.0,15.0,other,0
41,management,married,secondary,no,3018.0,yes,no,cellular,17,nov,536.0,2,-1.0,0.0,unknown,0
41,technician,single,tertiary,no,1026.0,no,no,cellular,29,aug,59.0,6,-1.0,0.0,unknown,0
57,retired,married,tertiary,no,0.0,no,no,cellular,12,aug,116.0,4,-1.0,0.0,unknown,0
35,management,married,tertiary,no,2801.0,yes,no,cellular,31,jul,184.0,2,-1.0,0.0,unknown,0
33,blue-collar,married,secondary,no,1138.0,yes,yes,unknown,23,may,509.0,1,-1.0,0.0,unknown,0
52,entrepreneur,single,tertiary,no,3469.0,yes,no,cellular,20,nov,653.0,1,-1.0,0.0,unknown,1
26,management,single,tertiary,no,4683.0,yes,no,cellular,4,may,334.0,2,180.0,1.0,failure,0
47,housemaid,married,primary,no,823.0,no,no,unknown,19,jun,191.0,3,-1.0,0.0,unknown,0
34,technician,single,tertiary,no,-554.0,yes,yes,cellular,31,jul,68.0,3,-1.0,0.0,unknown,0
29,management,divorced,tertiary,no,607.0,yes,yes,unknown,8,may,240.0,3,-1.0,0.0,unknown,0
54,technician,married,tertiary,no,395.0,no,no,cellular,30,apr,183.0,1,183.0,2.0,success,1
33,technician,single,tertiary,no,2340.0,no,no,cellular,31,aug,65.0,5,97.0,3.0,failure,0
45,housemaid,divorced,secondary,no,31.0,yes,no,cellular,28,jan,280.0,1,-1.0,0.0,unknown,0
41,management,married,secondary,no,0.0,no,no,cellular,21,aug,280.0,11,-1.0,0.0,unknown,0
34,management,single,tertiary,no,2187.0,yes,no,cellular,4,may,26.0,5,-1.0,0.0,unknown,0
33,admin.,married,secondary,no,252.0,yes,no,cellular,22,jul,270.0,2,-1.0,0.0,unknown,0
58,retired,divorced,secondary,no,0.0,no,no,unknown,17,jun,436.0,5,-1.0,0.0,unknown,0
25,management,single,tertiary,no,4578.0,no,no,cellular,2,jun,100.0,1,-1.0,0.0,unknown,0
45,services,married,secondary,yes,144.0,no,no,cellular,18,jul,95.0,8,-1.0,0.0,unknown,0
40,retired,married,secondary,no,1842.0,no,no,unknown,15,may,56.0,1,-1.0,0.0,unknown,0
34,technician,single,secondary,no,391.0,no,no,cellular,27,aug,214.0,8,-1.0,0.0,unknown,0
31,services,single,secondary,no,365.0,no,no,cellular,9,jun,337.0,3,-1.0,0.0,unknown,0
46,housemaid,married,primary,no,312.0,yes,yes,cellular,25,jul,137.0,7,-1.0,0.0,unknown,0
45,management,divorced,secondary,no,644.0,yes,no,unknown,4,jun,633.0,1,-1.0,0.0,unknown,1
44,management,married,tertiary,no,217.0,yes,no,cellular,28,aug,203.0,4,-1.0,0.0,unknown,0
34,technician,single,tertiary,no,370.0,no,no,cellular,11,aug,116.0,2,-1.0,0.0,unknown,0
60,technician,married,unknown,no,0.0,yes,no,unknown,8,may,77.0,1,-1.0,0.0,unknown,0
39,self-employed,married,secondary,no,235.0,no,no,unknown,9,jun,217.0,1,-1.0,0.0,unknown,0
32,management,single,tertiary,no,718.0,yes,no,cellular,15,jun,95.0,1,-1.0,0.0,unknown,1
43,admin.,married,secondary,no,315.0,no,no,cellular,23,jul,129.0,2,-1.0,0.0,unknown,0
46,technician,single,secondary,yes,-1124.0,yes,yes,unknown,9,may,206.0,2,-1.0,0.0,unknown,0
36,management,married,tertiary,no,0.0,no,no,cellular,12,aug,243.0,3,-1.0,0.0,unknown,0
35,blue-collar,single,secondary,no,505.0,no,yes,cellular,30,jan,109.0,3,-1.0,0.0,unknown,0
41,admin.,married,secondary,no,-5.0,yes,no,cellular,29,jul,38.0,17,-1.0,0.0,unknown,0
26,management,married,primary,no,1349.0,yes,no,unknown,9,may,275.0,1,-1.0,0.0,unknown,0
36,management,single,tertiary,no,1400.0,yes,no,cellular,11,may,608.0,3,-1.0,0.0,unknown,1
53,management,divorced,secondary,no,519.0,yes,no,cellular,5,aug,126.0,1,-1.0,0.0,unknown,0
33,technician,married,secondary,no,832.0,yes,yes,unknown,8,may,246.0,3,-1.0,0.0,unknown,0
55,technician,married,tertiary,no,639.0,yes,no,telephone,13,may,992.0,5,370.0,3.0,other,0
54,blue-collar,married,primary,no,162.0,yes,no,cellular,6,may,184.0,1,-1.0,0.0,unknown,0
80,retired,married,primary,no,155.0,no,no,telephone,9,dec,343.0,2,-1.0,0.0,unknown,1
26,student,single,tertiary,no,2.0,no,no,cellular,30,apr,120.0,2,-1.0,0.0,unknown,0
29,management,married,tertiary,no,2451.0,yes,no,unknown,28,may,58.0,1,-1.0,0.0,unknown,0
44,management,married,secondary,no,2897.0,no,no,cellular,5,apr,296.0,1,180.0,4.0,other,0
46,admin.,married,primary,no,40.0,yes,no,unknown,7,may,591.0,3,-1.0,0.0,unknown,0
44,services,divorced,secondary,no,7.0,yes,yes,unknown,7,may,238.0,3,-1.0,0.0,unknown,0
32,services,married,secondary,no,0.0,yes,no,cellular,28,jul,36.0,5,-1.0,0.0,unknown,0
58,blue-collar,divorced,primary,no,2716.0,no,no,cellular,20,nov,163.0,2,-1.0,0.0,unknown,0
37,technician,single,secondary,no,-59.0,yes,no,cellular,22,jul,70.0,1,-1.0,0.0,unknown,0
47,technician,married,secondary,no,1387.0,yes,no,unknown,30,may,219.0,4,-1.0,0.0,unknown,0
33,management,married,tertiary,no,663.0,yes,no,cellular,7,apr,381.0,1,243.0,4.0,failure,0
77,retired,divorced,tertiary,no,4659.0,no,no,cellular,14,apr,161.0,1,-1.0,0.0,unknown,1
25,student,single,tertiary,no,938.0,yes,no,cellular,14,may,36.0,1,352.0,1.0,other,0
43,blue-collar,single,secondary,no,318.0,yes,no,unknown,5,jun,736.0,2,-1.0,0.0,unknown,1
35,technician,single,tertiary,no,817.0,yes,no,cellular,21,nov,12.0,5,-1.0,0.0,unknown,0
59,blue-collar,married,secondary,no,16869.0,no,no,cellular,19,nov,107.0,1,-1.0,0.0,unknown,0
29,technician,married,primary,no,95.0,yes,no,cellular,21,jul,255.0,1,-1.0,0.0,unknown,0
58,management,married,tertiary,no,4152.0,yes,no,cellular,30,apr,750.0,2,164.0,4.0,other,1
53,blue-collar,married,primary,no,358.0,yes,no,unknown,3,jun,384.0,1,-1.0,0.0,unknown,0
34,blue-collar,married,secondary,no,286.0,yes,no,unknown,9,may,134.0,2,-1.0,0.0,unknown,0
39,technician,single,tertiary,no,54.0,yes,no,cellular,3,apr,204.0,2,248.0,12.0,failure,0
29,technician,married,secondary,no,-547.0,yes,yes,cellular,6,apr,225.0,1,-1.0,0.0,unknown,0
48,housemaid,single,secondary,no,1385.0,no,no,telephone,21,nov,270.0,1,-1.0,0.0,unknown,0
56,admin.,married,secondary,no,346.0,yes,yes,unknown,30,may,46.0,3,-1.0,0.0,unknown,0
56,management,married,primary,no,13.0,no,no,cellular,17,nov,240.0,1,-1.0,0.0,unknown,0
49,housemaid,married,secondary,no,3.0,no,no,cellular,20,aug,118.0,2,-1.0,0.0,unknown,0
71,retired,married,tertiary,no,3561.0,no,no,telephone,15,mar,577.0,7,-1.0,0.0,unknown,1
34,management,married,tertiary,no,188.0,no,no,cellular,5,may,399.0,1,-1.0,0.0,unknown,0
58,retired,married,tertiary,no,5087.0,no,no,cellular,20,nov,63.0,2,154.0,1.0,failure,0
35,technician,married,secondary,no,222.0,yes,no,cellular,18,nov,233.0,1,190.0,6.0,failure,0
39,management,single,tertiary,no,572.0,yes,no,cellular,31,jul,153.0,20,-1.0,0.0,unknown,0
55,management,married,tertiary,no,4649.0,yes,no,cellular,19,nov,277.0,4,-1.0,0.0,unknown,0
36,blue-collar,divorced,secondary,no,-158.0,yes,no,cellular,21,jul,42.0,6,-1.0,0.0,unknown,0
30,technician,married,secondary,no,2326.0,no,no,cellular,22,jun,67.0,1,108.0,1.0,success,0
27,technician,married,secondary,no,267.0,yes,no,cellular,18,may,166.0,4,-1.0,0.0,unknown,0
58,management,married,primary,no,1052.0,yes,no,cellular,7,may,147.0,1,359.0,4.0,failure,0
38,admin.,married,secondary,no,2549.0,no,no,cellular,3,mar,103.0,1,-1.0,0.0,unknown,0
29,technician,married,secondary,no,-910.0,yes,no,cellular,21,jul,260.0,1,-1.0,0.0,unknown,0
55,management,married,tertiary,no,10065.0,no,no,cellular,20,nov,197.0,5,177.0,3.0,failure,0
56,management,married,tertiary,no,3039.0,no,no,unknown,6,jun,420.0,2,-1.0,0.0,unknown,0
37,blue-collar,single,secondary,no,115.0,yes,no,unknown,12,may,74.0,1,-1.0,0.0,unknown,0
33,technician,married,tertiary,no,2728.0,no,no,cellular,5,aug,295.0,2,-1.0,0.0,unknown,0
32,management,single,tertiary,no,752.0,yes,no,cellular,15,jul,256.0,5,-1.0,0.0,unknown,0
46,management,married,tertiary,no,22452.0,yes,no,cellular,20,nov,284.0,1,-1.0,0.0,unknown,0
34,blue-collar,single,secondary,yes,-947.0,yes,no,unknown,8,may,211.0,3,-1.0,0.0,unknown,0
42,unemployed,married,tertiary,no,576.0,no,no,cellular,3,jun,447.0,2,96.0,1.0,success,1
46,blue-collar,married,primary,no,2473.0,no,no,cellular,4,aug,136.0,3,-1.0,0.0,unknown,0
31,services,divorced,secondary,no,62.0,yes,no,cellular,12,may,56.0,3,351.0,3.0,other,0
31,technician,married,secondary,no,510.0,yes,no,unknown,21,may,117.0,3,-1.0,0.0,unknown,0
51,entrepreneur,married,secondary,yes,-2082.0,no,yes,cellular,28,jul,123.0,6,-1.0,0.0,unknown,0
49,management,married,tertiary,no,224.0,yes,no,cellular,28,jul,68.0,3,-1.0,0.0,unknown,0
44,technician,single,tertiary,no,166.0,yes,no,unknown,13,may,267.0,3,-1.0,0.0,unknown,0
45,technician,married,secondary,no,760.0,no,no,cellular,7,aug,95.0,2,-1.0,0.0,unknown,0
51,blue-collar,married,primary,no,462.0,yes,no,cellular,29,aug,164.0,2,-1.0,0.0,unknown,0
18,student,single,primary,no,608.0,no,no,cellular,12,aug,267.0,1,-1.0,0.0,unknown,1
39,admin.,single,secondary,no,0.0,yes,no,unknown,6,may,174.0,2,-1.0,0.0,unknown,0
64,retired,married,primary,no,2140.0,no,no,cellular,12,oct,181.0,2,-1.0,0.0,unknown,0
32,blue-collar,married,primary,no,5511.0,no,no,cellular,16,apr,408.0,2,231.0,16.0,other,0
38,services,single,secondary,no,91.0,no,no,cellular,2,mar,207.0,1,-1.0,0.0,unknown,1
32,management,divorced,tertiary,no,387.0,no,no,cellular,26,aug,99.0,4,-1.0,0.0,unknown,0
26,blue-collar,single,secondary,no,592.0,yes,yes,unknown,27,may,174.0,1,-1.0,0.0,unknown,0
36,entrepreneur,single,secondary,no,475.0,no,no,cellular,25,jul,141.0,3,-1.0,0.0,unknown,0
35,management,single,tertiary,no,304.0,yes,no,cellular,19,nov,274.0,2,-1.0,0.0,unknown,0
31,management,single,unknown,no,1023.0,no,yes,cellular,9,jul,219.0,1,-1.0,0.0,unknown,0
46,management,married,secondary,no,174.0,yes,no,cellular,8,may,157.0,1,-1.0,0.0,unknown,0
40,unemployed,married,primary,no,69.0,no,yes,cellular,4,feb,171.0,1,-1.0,0.0,unknown,0
68,retired,married,primary,no,2398.0,no,no,cellular,8,oct,352.0,1,-1.0,0.0,unknown,0
57,management,divorced,tertiary,no,52.0,yes,no,cellular,8,may,40.0,3,359.0,8.0,other,0
52,management,married,tertiary,no,-1112.0,yes,no,cellular,9,jul,94.0,1,-1.0,0.0,unknown,0
53,services,divorced,secondary,no,36.0,yes,yes,unknown,2,jul,25.0,1,417.0,1.0,success,1
55,retired,divorced,secondary,no,2204.0,no,no,cellular,22,feb,261.0,1,264.0,1.0,failure,1
32,management,married,tertiary,no,607.0,yes,no,unknown,18,jun,1060.0,5,-1.0,0.0,unknown,1
43,services,married,secondary,no,177.0,yes,no,cellular,8,may,120.0,1,-1.0,0.0,unknown,0
23,services,single,secondary,no,91.0,yes,no,unknown,16,may,374.0,2,-1.0,0.0,unknown,0
38,admin.,single,secondary,no,4023.0,no,no,unknown,11,jun,339.0,2,-1.0,0.0,unknown,0
49,admin.,divorced,secondary,no,190.0,yes,no,cellular,13,apr,421.0,1,-1.0,0.0,unknown,0
49,technician,divorced,tertiary,no,0.0,no,no,cellular,19,aug,68.0,2,-1.0,0.0,unknown,0
55,admin.,married,secondary,no,865.0,yes,no,cellular,17,apr,85.0,1,151.0,1.0,failure,0
55,management,married,primary,no,57.0,no,yes,cellular,21,jul,162.0,2,-1.0,0.0,unknown,0
42,unemployed,married,secondary,no,-523.0,yes,no,cellular,11,may,327.0,2,-1.0,0.0,unknown,0
37,services,married,secondary,no,102.0,yes,no,cellular,31,jul,107.0,3,-1.0,0.0,unknown,0
49,services,married,primary,no,1830.0,yes,no,cellular,15,feb,136.0,1,-1.0,0.0,unknown,1
46,services,divorced,secondary,no,348.0,yes,no,cellular,20,apr,323.0,1,-1.0,0.0,unknown,0
55,admin.,married,secondary,no,1102.0,yes,no,cellular,20,nov,195.0,1,189.0,2.0,failure,0
49,services,married,secondary,no,2416.0,yes,no,cellular,16,apr,1366.0,1,-1.0,0.0,unknown,1
35,admin.,married,secondary,no,10133.0,no,yes,cellular,18,may,382.0,2,-1.0,0.0,unknown,0
36,admin.,married,tertiary,no,828.0,yes,no,unknown,29,may,116.0,1,-1.0,0.0,unknown,0
35,admin.,married,secondary,no,3187.0,yes,no,cellular,3,apr,445.0,1,135.0,3.0,failure,0
35,blue-collar,single,primary,no,398.0,yes,no,unknown,8,may,34.0,1,-1.0,0.0,unknown,0
45,management,divorced,tertiary,no,6542.0,yes,no,cellular,13,aug,93.0,4,-1.0,0.0,unknown,0
25,blue-collar,single,secondary,no,2096.0,yes,no,unknown,3,jun,236.0,2,-1.0,0.0,unknown,0
54,technician,divorced,secondary,no,1663.0,yes,no,telephone,20,apr,41.0,1,150.0,9.0,other,0
47,unemployed,married,secondary,no,0.0,no,no,unknown,19,jun,284.0,1,-1.0,0.0,unknown,0
51,blue-collar,divorced,primary,no,-380.0,yes,no,unknown,26,may,181.0,1,-1.0,0.0,unknown,0
47,entrepreneur,married,secondary,no,583.0,yes,no,cellular,2,feb,495.0,1,258.0,2.0,failure,0
57,unemployed,divorced,secondary,no,2762.0,no,no,telephone,19,nov,100.0,1,-1.0,0.0,unknown,0
40,admin.,single,secondary,no,118.0,yes,no,unknown,8,may,383.0,3,-1.0,0.0,unknown,0
38,management,single,tertiary,no,900.0,yes,no,unknown,2,jun,156.0,1,-1.0,0.0,unknown,0
37,blue-collar,married,secondary,no,2016.0,yes,yes,cellular,18,may,20.0,6,-1.0,0.0,unknown,0
49,admin.,married,secondary,no,359.0,yes,no,cellular,2,feb,231.0,2,271.0,1.0,failure,0
33,technician,single,secondary,no,338.0,yes,no,cellular,29,jul,105.0,4,-1.0,0.0,unknown,0
39,blue-collar,divorced,unknown,no,463.0,yes,no,cellular,18,may,169.0,1,-1.0,0.0,unknown,0
30,management,single,tertiary,no,5359.0,no,no,cellular,27,may,119.0,1,98.0,1.0,success,1
32,services,single,primary,no,-56.0,no,yes,cellular,19,nov,418.0,1,-1.0,0.0,unknown,0
48,blue-collar,married,primary,no,4.0,yes,no,unknown,8,may,198.0,1,-1.0,0.0,unknown,0
38,management,married,secondary,no,1574.0,no,no,unknown,5,jun,636.0,1,-1.0,0.0,unknown,0
